					郑州商品交易所期货持仓排名表(2020-03-11)

品种：苹果AP              日期： 2020-03-11
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
5     |华安期货      |24,273      |3,000     |海通期货      |12,789    |16        |创元期货      |14,579    |-23       
6     |东证期货      |21,526      |-9,542    |华信期货      |12,428    |-261      |华泰期货      |14,203    |-598      
7     |广发期货      |19,571      |-513      |光大期货      |12,286    |-253      |东证期货      |13,306    |-932      
8     |新湖期货      |16,886      |-4,608    |永安期货      |12,007    |-816      |宏源期货      |11,849    |-506      
9     |银河期货      |15,723      |-7,495    |东证期货      |11,136    |-2,228    |国投安信期货  |11,417    |255       
10    |东吴期货      |13,482      |-3,673    |国泰君安      |10,888    |-185      |中投天琪      |9,320     |11        
11    |华闻期货      |13,080      |-4,775    |东兴期货      |10,634    |-143      |国泰君安      |8,050     |156       
12    |五矿经易期货  |12,712      |1,615     |银河期货      |10,157    |-1,019    |东海期货      |8,045     |-607      
13    |平安期货      |11,329      |8,707     |大地期货      |9,433     |-167      |银河期货      |8,003     |-198      
14    |中粮期货      |10,988      |-6,655    |华联期货      |8,563     |309       |华金期货      |7,528     |-481      
15    |徽商期货      |10,437      |-3,660    |宏源期货      |8,419     |454       |东方财富      |6,769     |-278      
16    |东方财富      |9,128       |-19       |国投安信期货  |7,270     |-2,790    |光大期货      |6,496     |-1,914    
17    |国泰君安      |9,087       |-10,277   |浙商期货      |6,658     |242       |英大期货      |6,248     |-32       
18    |兴证期货      |8,690       |-5,268    |中州期货      |6,497     |234       |鲁证期货      |6,135     |273       
19    |东海期货      |8,310       |-1,664    |渤海期货      |6,197     |38        |华信期货      |5,546     |-99       
20    |国投安信期货  |8,093       |2,190     |华金期货      |6,115     |301       |金瑞期货      |5,465     |222       
合计  |              |411397      |-86269    |                |253243    |174       |              |286311    |-2633     

品种：PTA              日期： 2020-03-11
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |294,930     |-37,521   |东证期货      |97,567    |289       |中信期货      |100,789   |-1,352    
2     |华泰期货      |214,202     |-42,058   |中信期货      |60,625    |-1,521    |永安期货      |94,577    |-8,540    
3     |华闻期货      |72,368      |-16,195   |永安期货      |57,343    |1,478     |国贸期货      |64,443    |304       
4     |中信期货      |60,343      |-76,431   |华泰期货      |49,370    |3,361     |银河期货      |62,377    |2,316     
5     |永安期货      |56,016      |-24,151   |中大期货      |48,527    |555       |华安期货      |56,091    |-3,741    
6     |光大期货      |53,063      |-48,476   |广发期货      |45,881    |1,389     |新湖期货      |53,452    |1,411     
7     |申银万国      |45,533      |-29,006   |鲁证期货      |42,285    |149       |申银万国      |51,286    |19,019    
8     |兴证期货      |43,527      |-517      |光大期货      |38,598    |3,012     |华泰期货      |49,432    |-2,655    
9     |广发期货      |42,546      |-55,685   |银河期货      |36,340    |-1,022    |宝城期货      |47,722    |-1,052    
10    |东吴期货      |42,232      |-47,418   |南华期货      |36,076    |2,099     |建信期货      |47,526    |832       
11    |新湖期货      |40,365      |-58,622   |国泰君安      |35,361    |425       |通惠期货      |37,945    |-4        
12    |国泰君安      |37,227      |-20,829   |国贸期货      |30,598    |-94       |国泰君安      |37,875    |13,502    
13    |华安期货      |37,181      |-41,792   |新湖期货      |27,773    |924       |中银国际      |36,767    |-499      
14    |上海中期      |34,906      |-17,722   |申银万国      |26,451    |-190      |东吴期货      |36,124    |2,717     
15    |海通期货      |31,716      |-58,184   |一德期货      |26,133    |23        |东证期货      |34,762    |-547      
16    |华西期货      |30,844      |-20,387   |方正中期      |25,957    |-1,106    |光大期货      |32,989    |2,391     
17    |建信期货      |25,103      |6,566     |上海中期      |25,744    |21,027    |鲁证期货      |26,540    |2,156     
18    |徽商期货      |23,948      |-38,189   |通惠期货      |25,435    |1,265     |国信期货      |25,017    |2,215     
19    |宏源期货      |22,043      |-36,543   |弘业期货      |23,375    |659       |上海中期      |24,401    |2,795     
20    |美尔雅        |20,605      |9,975     |兴证期货      |22,727    |-2,343    |宏源期货      |24,039    |-6,099    
合计  |              |1228698     |-653185   |                |782166    |30379     |              |944154    |25169     

品种：尿素UR              日期： 2020-03-11
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |海通期货      |16,443      |-3,310    |国泰君安      |12,946    |2,734     |一德期货      |9,109     |1,248     
2     |中信期货      |9,010       |-1,568    |中信期货      |4,984     |-956      |中信期货      |8,765     |-214      
3     |国泰君安      |6,669       |95        |永安期货      |4,847     |-614      |国泰君安      |7,950     |251       
4     |一德期货      |6,057       |1,291     |华安期货      |3,567     |1,208     |海证期货      |4,276     |-405      
5     |华安期货      |5,852       |-1,422    |国投安信期货  |3,117     |-32       |华泰期货      |3,916     |75        
6     |方正中期      |5,573       |1,129     |一德期货      |2,647     |-361      |永安期货      |3,847     |-217      
7     |华泰期货      |5,503       |429       |徽商期货      |2,368     |167       |银河期货      |3,725     |-126      
8     |徽商期货      |5,256       |-2,506    |中信建投      |2,317     |134       |方正中期      |2,716     |-1,587    
9     |东方财富      |4,008       |-2,207    |华泰期货      |2,172     |234       |中辉期货      |2,690     |87        
10    |金瑞期货      |3,856       |-1,327    |方正中期      |1,770     |-512      |光大期货      |2,565     |67        
11    |中信建投      |3,835       |1,064     |银河期货      |1,558     |-70       |中信建投      |2,270     |1,073     
12    |东吴期货      |3,498       |-428      |冠通期货      |1,557     |303       |鲁证期货      |2,059     |501       
13    |鲁证期货      |3,387       |137       |东方财富      |1,489     |77        |新湖期货      |1,961     |-407      
14    |永安期货      |3,303       |-2,535    |瑞达期货      |1,429     |318       |东证期货      |1,878     |56        
15    |光大期货      |3,088       |-796      |上海大陆      |1,422     |481       |宏源期货      |1,849     |118       
16    |东证期货      |3,084       |-2,128    |兴证期货      |1,309     |-192      |建信期货      |1,755     |-17       
17    |长江期货      |2,786       |216       |首创期货      |1,234     |-210      |东吴期货      |1,641     |189       
18    |冠通期货      |2,766       |-3,458    |宏源期货      |1,183     |-46       |海通期货      |1,544     |640       
19    |宏源期货      |2,618       |-976      |东证期货      |1,073     |606       |河北恒银      |1,515     |-2        
20    |浙商期货      |2,599       |-1,543    |东吴期货      |1,064     |39        |兴证期货      |1,479     |-275      
合计  |              |99191       |-19843    |                |54053     |3308      |              |67510     |1055      

品种：强麦WH              日期： 2020-03-11
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |弘业期货      |15          |-7        |永安期货      |289       |0         |华安期货      |632       |1         
2     |国投安信期货  |13          |11        |国投安信期货  |193       |13        |永安期货      |235       |0         
3     |国泰君安      |8           |5         |瑞达期货      |51        |0         |国泰君安      |135       |-2        
4     |方正中期      |6           |-2        |国贸期货      |50        |0         |国投安信期货  |117       |0         
5     |银河期货      |6           |6         |华鑫期货      |50        |0         |华信期货      |23        |0         
6     |华安期货      |5           |-10       |大地期货      |43        |0         |中州期货      |11        |0         
7     |中原期货      |4           |4         |中粮期货      |37        |0         |一德期货      |5         |0         
8     |中辉期货      |4           |4         |东证期货      |37        |0         |银河期货      |3         |3         
9     |上海大陆      |3           |3         |徽商期货      |30        |-1        |中银国际      |3         |0         
10    |徽商期货      |3           |0         |中国国际      |26        |0         |弘业期货      |2         |-1        
11    |光大期货      |2           |2         |民生期货      |23        |0         |平安期货      |2         |0         
12    |天风期货      |2           |2         |广州期货      |17        |0         |上海大陆      |1         |1         
13    |上海中期      |2           |2         |国泰君安      |16        |-4        |中财期货      |1         |0         
14    |新晟期货      |2           |2         |国信期货      |15        |0         |徽商期货      |1         |0         
15    |鲁证期货      |1           |1         |光大期货      |15        |0         |鲁证期货      |1         |0         
16    |天鸿期货      |1           |1         |弘业期货      |14        |2         |金元期货      |1         |0         
17    |一德期货      |1           |0         |申银万国      |13        |0         |英大期货      |1         |0         
18    |中钢期货      |0           |0         |国元期货      |13        |0         |中电投先融    |1         |0         
19    |新纪元期货    |0           |-4        |银河期货      |13        |-1        |南华期货      |1         |0         
20    |华泰期货      |0           |-2        |招商期货      |12        |0         |中钢期货      |0         |0         
合计  |              |78          |18        |                |957       |9         |              |1176      |2         

品种：动力煤ZC              日期： 2020-03-11
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |17,178      |-3,889    |中信期货      |22,828    |-206      |中信期货      |27,898    |630       
2     |华泰期货      |7,511       |-4,809    |东证期货      |9,557     |27        |摩根大通      |11,853    |-209      
3     |中信期货      |7,404       |915       |新湖期货      |8,795     |82        |永安期货      |10,586    |616       
4     |锦泰期货      |5,587       |-1,577    |国信期货      |8,316     |-169      |国信期货      |10,452    |12        
5     |光大期货      |5,206       |-2,605    |国投安信期货  |8,010     |-308      |新湖期货      |9,994     |-16       
6     |新湖期货      |3,666       |-2,301    |永安期货      |7,447     |19        |一德期货      |8,898     |-791      
7     |永安期货      |2,943       |-3,087    |建信期货      |7,069     |-3        |海证期货      |5,570     |-666      
8     |海通期货      |2,670       |-1,395    |一德期货      |6,853     |518       |宝城期货      |5,565     |500       
9     |五矿经易期货  |2,668       |-7        |海证期货      |6,448     |89        |银河期货      |5,015     |12        
10    |国投安信期货  |2,650       |-999      |长江期货      |5,743     |310       |华泰期货      |4,711     |52        
11    |一德期货      |2,537       |-3,100    |光大期货      |5,683     |10        |中电投先融    |4,686     |-583      
12    |申银万国      |2,440       |-67       |广发期货      |5,406     |-168      |国泰君安      |4,218     |-80       
13    |广发期货      |2,333       |-679      |宝城期货      |5,013     |-21       |东证期货      |4,176     |159       
14    |海证期货      |2,189       |-2,631    |中电投先融    |4,821     |-277      |鲁证期货      |3,910     |-194      
15    |徽商期货      |2,149       |-63       |中辉期货      |4,036     |-62       |方正中期      |3,824     |-337      
16    |兴证期货      |2,138       |-1,875    |银河期货      |3,931     |314       |东吴期货      |3,311     |170       
17    |华闻期货      |2,022       |-118      |前海期货      |3,734     |39        |兴证期货      |3,033     |-458      
18    |方正中期      |2,000       |-1,143    |国泰君安      |3,686     |-282      |广发期货      |3,011     |-127      
19    |南华期货      |1,833       |174       |鲁证期货      |3,600     |93        |锦泰期货      |2,929     |214       
20    |东吴期货      |1,716       |-969      |宏源期货      |3,243     |73        |国投安信期货  |2,751     |22        
合计  |              |78840       |-30225    |                |134219    |78        |              |136391    |-1074     

合约：AP003              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |鲁证期货    |16        |-2        |五矿经易期货|18        |0         
2     |-           |-           |-         |中国国际    |6         |0         |中州期货  |6         |0         
3     |-           |-           |-         |金元期货    |4         |0         |中粮期货  |3         |0         
4     |-           |-           |-         |迈科期货    |2         |0         |美尔雅    |1         |0         
合计|                |0           |0         |                |28        |-2        |              |28        |0         

合约：AP005              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |41,319      |-2,053    |中信期货    |4,387     |-86       |中信期货  |7,472     |327       
2     |光大期货    |19,627      |-3,192    |方正中期    |3,846     |-46       |鲁证期货  |6,271     |-55       
3     |东证期货    |14,442      |-1,115    |徽商期货    |3,304     |-95       |永安期货  |5,722     |263       
4     |中信期货    |13,765      |-5,713    |永安期货    |3,300     |-174      |东证期货  |5,194     |25        
5     |华泰期货    |13,580      |-3,837    |华泰期货    |3,074     |36        |海通期货  |3,728     |-210      
6     |徽商期货    |12,036      |-812      |光大期货    |2,937     |100       |国泰君安  |3,621     |197       
7     |东吴期货    |8,801       |-1,713    |国泰君安    |2,919     |-107      |宏源期货  |3,303     |-33       
8     |华安期货    |8,734       |-3,220    |华安期货    |2,766     |80        |招金期货  |3,253     |-41       
9     |华闻期货    |8,649       |-592      |瑞达期货    |2,673     |200       |中辉期货  |2,901     |-208      
10    |国泰君安    |6,102       |-2,086    |东证期货    |2,594     |-269      |一德期货  |2,669     |-106      
11    |申银万国    |5,253       |505       |银河期货    |2,494     |-15       |华泰期货  |2,640     |-366      
12    |海证期货    |5,152       |843       |广发期货    |2,336     |25        |海证期货  |2,602     |-689      
13    |美尔雅      |5,046       |1,034     |东方财富    |2,189     |-54       |徽商期货  |2,410     |-109      
14    |方正中期    |4,846       |-2,558    |海通期货    |2,187     |-197      |安粮期货  |2,195     |-38       
15    |新湖期货    |4,690       |-3,418    |国投安信期货|2,035     |60        |申银万国  |2,134     |-90       
16    |银河期货    |4,680       |-340      |南华期货    |2,022     |81        |上海中期  |1,986     |-63       
17    |永安期货    |4,673       |-1,175    |新纪元期货  |2,011     |2         |光大期货  |1,925     |19        
18    |东方财富    |4,672       |-942      |鲁证期货    |2,004     |221       |浙江新世纪|1,799     |-30       
19    |安粮期货    |4,285       |-790      |中信建投    |1,874     |-156      |东航期货  |1,760     |170       
20    |中信建投    |4,159       |-1,894    |平安期货    |1,834     |152       |方正中期  |1,717     |-130      
合计|                |194511      |-33068    |                |52786     |-242      |              |65302     |-1167     

合约：AP010              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |1,293       |-574      |中信期货    |1,211     |30        |中信期货  |1,126     |-36       
2     |中信期货    |948         |224       |徽商期货    |671       |34        |光大期货  |774       |-52       
3     |东证期货    |548         |70        |光大期货    |637       |6         |鲁证期货  |677       |-16       
4     |新湖期货    |528         |-5        |东吴期货    |563       |25        |一德期货  |520       |-4        
5     |中信建投    |463         |336       |国投安信期货|483       |19        |中信建投  |518       |403       
6     |华闻期货    |336         |-22       |上海中期    |470       |5         |金元期货  |505       |2         
7     |徽商期货    |327         |-174      |上海大陆    |466       |1         |徽商期货  |504       |-17       
8     |光大期货    |286         |-83       |南华期货    |464       |62        |东吴期货  |499       |8         
9     |永安期货    |285         |143       |中辉期货    |384       |22        |永安期货  |476       |189       
10    |华安期货    |244         |-98       |永安期货    |376       |18        |上海大陆  |467       |-1        
11    |国泰君安    |222         |-102      |兴证期货    |327       |14        |上海中期  |457       |-5        
12    |华西期货    |190         |-13       |华安期货    |296       |4         |国投安信期货|422       |-1        
13    |银河期货    |189         |-25       |海通期货    |268       |25        |招金期货  |347       |-1        
14    |鲁证期货    |153         |38        |东航期货    |262       |-15       |中州期货  |309       |103       
15    |国富期货    |138         |-97       |中信建投    |239       |-18       |西南期货  |285       |0         
16    |方正中期    |137         |-233      |中大期货    |236       |58        |国泰君安  |223       |-20       
17    |中州期货    |133         |83        |宏源期货    |236       |-4        |海证期货  |192       |-11       
18    |南华期货    |127         |-95       |银河期货    |216       |-9        |浙商期货  |184       |-1        
19    |中大期货    |120         |-81       |弘业期货    |207       |11        |东航期货  |171       |0         
20    |中衍期货    |111         |-11       |国泰君安    |205       |-58       |宏源期货  |169       |10        
合计|                |6778        |-719      |                |8217      |230       |              |8825      |550       

合约：CF003              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |冠通期货    |279         |121       |冠通期货    |880       |-299      |东证期货  |795       |0         
2     |浙商期货    |240         |104       |永安期货    |800       |0         |一德期货  |552       |0         
3     |国投安信期货|48          |48        |东证期货    |755       |0         |冠通期货  |472       |-4        
4     |长江期货    |24          |24        |浙商期货    |270       |-64       |浙商期货  |470       |0         
5     |海证期货    |22          |22        |大有期货    |200       |0         |中粮期货  |376       |-16       
6     |中原期货    |17          |17        |金瑞期货    |110       |0         |金信期货  |184       |0         
7     |中粮期货    |16          |16        |新纪元期货  |80        |0         |金瑞期货  |110       |0         
8     |申银万国    |6           |6         |国投安信期货|48        |48        |光大期货  |56        |0         
9     |华信期货    |6           |6         |华联期货    |20        |0         |永安期货  |56        |-24       
10    |-           |-           |-         |中国国际    |9         |0         |华泰期货  |48        |0         
11    |-           |-           |-         |鲁证期货    |8         |0         |长江期货  |24        |24        
12    |-           |-           |-         |华金期货    |8         |0         |华安期货  |24        |-144      
13    |-           |-           |-         |光大期货    |8         |0         |华联期货  |20        |0         
14    |-           |-           |-         |东海期货    |5         |0         |中原期货  |11        |11        
15    |-           |-           |-         |海证期货    |2         |2         |东海期货  |5         |-40       
合计|                |658         |364       |                |3203      |-313      |              |3203      |-193      

合约：CF005              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |72,359      |-27,846   |永安期货    |44,651    |182       |东证期货  |31,889    |425       
2     |东证期货    |24,270      |-12,574   |中粮期货    |24,089    |-18       |中信期货  |30,729    |-790      
3     |华泰期货    |19,887      |-7,012    |中信期货    |23,475    |-792      |国投安信期货|30,026    |131       
4     |光大期货    |18,954      |-2,090    |国投安信期货|20,437    |-323      |永安期货  |29,962    |-623      
5     |华闻期货    |18,010      |-6,832    |银河期货    |19,172    |-140      |长江期货  |19,934    |-106      
6     |中信期货    |14,140      |-10,091   |中国国际    |16,824    |668       |国贸期货  |19,392    |12        
7     |东海期货    |12,403      |-3,003    |大有期货    |12,646    |-183      |银河期货  |18,790    |-399      
8     |国泰君安    |12,224      |-4,254    |东证期货    |11,449    |-551      |中粮期货  |15,438    |-223      
9     |兴证期货    |9,423       |-5,072    |广发期货    |10,682    |-216      |南华期货  |15,257    |-379      
10    |平安期货    |8,985       |5,402     |方正中期    |10,434    |-122      |国泰君安  |15,059    |-3,526    
11    |中辉期货    |8,977       |-11,618   |华泰期货    |9,914     |-329      |华信期货  |14,598    |209       
12    |国投安信期货|8,214       |-1,581    |五矿经易期货|8,933     |-42       |中大期货  |13,000    |-11       
13    |新湖期货    |6,922       |-3,523    |南华期货    |8,779     |-148      |华泰期货  |10,912    |444       
14    |华西期货    |6,779       |-8,841    |光大期货    |8,604     |-732      |中国国际  |10,782    |39        
15    |永安期货    |6,775       |-10,632   |大越期货    |8,581     |-14       |建信期货  |7,978     |14        
16    |东吴期货    |6,189       |-2,457    |浙商期货    |8,356     |-9        |海通期货  |7,785     |969       
17    |华安期货    |6,109       |-3,853    |兴证期货    |8,092     |-1,164    |信达期货  |7,772     |-27       
18    |方正中期    |5,963       |-3,094    |海通期货    |7,599     |-1,026    |广发期货  |6,803     |94        
19    |华金期货    |5,812       |-4,735    |国泰君安    |7,395     |-220      |兴证期货  |5,700     |-323      
20    |徽商期货    |5,694       |-5,050    |申银万国    |6,696     |301       |瑞达期货  |5,409     |79        
合计|                |278089      |-128756   |                |276808    |-4878     |              |317215    |-3991     

合约：CF007              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |2,703       |-568      |光大期货    |9,021     |-1        |光大期货  |9,000     |-4        
2     |国海良时    |1,386       |-226      |兴证期货    |2,500     |-1        |中粮期货  |3,751     |2         
3     |海通期货    |1,355       |764       |东证期货    |2,369     |172       |兴证期货  |2,500     |0         
4     |南华期货    |1,321       |263       |中信期货    |1,328     |3         |中信期货  |1,583     |1         
5     |中粮期货    |811         |-621      |国投安信期货|1,246     |2         |国投安信期货|1,226     |0         
6     |浙商期货    |625         |103       |招商期货    |1,003     |-2        |招商期货  |1,077     |1         
7     |招商期货    |557         |-396      |南华期货    |631       |261       |南华期货  |626       |262       
8     |银河期货    |486         |-9        |海通期货    |598       |170       |东证期货  |557       |-10       
9     |华闻期货    |366         |-52       |中粮期货    |496       |1         |海通期货  |539       |169       
10    |上海大陆    |264         |-103      |东吴期货    |464       |3         |国海良时  |364       |-14       
11    |东证期货    |234         |-226      |国海良时    |347       |-16       |广发期货  |300       |-63       
12    |国元期货    |219         |14        |永安期货    |341       |5         |东吴期货  |276       |-10       
13    |国联期货    |216         |-4        |华泰期货    |254       |-30       |银河期货  |213       |5         
14    |中信建投    |202         |-6        |锦泰期货    |210       |-18       |锦泰期货  |200       |-23       
15    |中天期货    |195         |-8        |冠通期货    |200       |-50       |金瑞期货  |184       |0         
16    |国投安信期货|186         |58        |广发期货    |179       |14        |上海大陆  |175       |49        
17    |中信期货    |174         |-101      |上海大陆    |154       |45        |中信建投  |168       |2         
18    |华安期货    |154         |23        |建信期货    |148       |0         |大地期货  |34        |0         
19    |冠通期货    |150         |0         |申银万国    |105       |10        |弘业期货  |30        |0         
20    |徽商期货    |143         |-33       |金瑞期货    |102       |0         |浙商期货  |27        |6         
合计|                |11747       |-1128     |                |21696     |568       |              |22830     |373       

合约：CF009              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |20,657      |-5,285    |永安期货    |16,478    |277       |大有期货  |21,226    |24        
2     |华泰期货    |15,174      |-6,111    |中粮期货    |12,284    |-143      |东证期货  |20,982    |326       
3     |东海期货    |11,521      |-3,211    |中信期货    |8,062     |426       |中粮期货  |16,832    |89        
4     |光大期货    |8,349       |-3,222    |中国国际    |7,574     |375       |中信期货  |12,114    |202       
5     |中辉期货    |7,144       |-9,242    |银河期货    |6,566     |73        |银河期货  |11,743    |-97       
6     |中信期货    |6,476       |-1,509    |海通期货    |6,323     |16        |国投安信期货|11,570    |111       
7     |华金期货    |5,206       |-4,096    |长江期货    |5,758     |-619      |宏源期货  |10,740    |62        
8     |东证期货    |5,142       |-7,718    |华泰期货    |5,147     |-906      |永安期货  |10,611    |74        
9     |新湖期货    |5,047       |-1,809    |国投安信期货|4,558     |-178      |兴证期货  |9,730     |-1,019    
10    |永安期货    |3,107       |-3,762    |中州期货    |4,498     |238       |海通期货  |7,504     |93        
11    |华闻期货    |3,039       |613       |鲁证期货    |4,314     |132       |华泰期货  |4,447     |320       
12    |中国国际    |2,991       |-948      |建信期货    |4,289     |48        |中国国际  |4,209     |-374      
13    |格林大华期货|2,794       |1,319     |国泰君安    |3,418     |56        |金瑞期货  |3,987     |-65       
14    |徽商期货    |2,324       |-533      |南华期货    |3,351     |-79       |国贸期货  |3,371     |1         
15    |中粮期货    |2,266       |-584      |东证期货    |3,335     |638       |广发期货  |2,657     |-39       
16    |华信期货    |2,247       |652       |光大期货    |3,212     |-859      |建信期货  |2,579     |3         
17    |华安期货    |2,112       |-3,224    |华金期货    |3,186     |-86       |华信期货  |2,149     |142       
18    |东吴期货    |2,104       |-669      |兴证期货    |3,034     |-567      |新湖期货  |1,889     |17        
19    |大有期货    |1,816       |643       |申银万国    |2,885     |13        |一德期货  |1,811     |-20       
20    |国泰君安    |1,786       |-1,606    |浙商期货    |2,855     |73        |弘业期货  |1,696     |-50       
合计|                |111302      |-50302    |                |111127    |-1072     |              |161847    |-200      

合约：CF101              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |天风期货    |264         |263       |首创期货    |2,148     |12        |中州期货  |5,600     |0         
2     |银河期货    |199         |-65       |东证期货    |1,585     |102       |国海良时  |3,553     |5         
3     |国元期货    |195         |-66       |渤海期货    |1,242     |0         |华泰期货  |1,406     |6         
4     |东证期货    |122         |85        |华泰期货    |1,141     |-2        |金瑞期货  |631       |0         
5     |南华期货    |117         |112       |银河期货    |716       |-28       |首创期货  |400       |-8        
6     |东吴期货    |115         |-221      |中信期货    |664       |-27       |五矿经易期货|387       |-18       
7     |中辉期货    |114         |-10       |广发期货    |661       |-2        |浙商期货  |285       |0         
8     |华闻期货    |103         |-32       |先锋期货    |450       |-15       |中粮期货  |262       |1         
9     |永安期货    |102         |56        |东海期货    |402       |0         |广发期货  |242       |0         
10    |华安期货    |94          |-8        |方正中期    |345       |4         |南华期货  |203       |100       
11    |先锋期货    |69          |-41       |永安期货    |322       |70        |国元期货  |201       |0         
12    |中信期货    |56          |26        |宏源期货    |266       |21        |中辉期货  |176       |-3        
13    |徽商期货    |52          |-7        |金石期货    |243       |0         |天风期货  |140       |90        
14    |宏源期货    |51          |-4        |中大期货    |228       |2         |永安期货  |127       |-12       
15    |海通期货    |42          |-38       |国元期货    |207       |-47       |东证期货  |113       |0         
16    |国投安信期货|38          |-402      |中辉期货    |197       |-5        |迈科期货  |112       |0         
17    |国金期货    |38          |-133      |国投安信期货|194       |-30       |招金期货  |101       |0         
18    |光大期货    |32          |-7        |中粮期货    |193       |0         |浙江新世纪|92        |0         
19    |中财期货    |31          |-5        |浙商期货    |192       |0         |国信期货  |68        |7         
20    |中粮期货    |31          |-38       |大地期货    |179       |2         |英大期货  |60        |0         
合计|                |1865        |-535      |                |11575     |57        |              |14159     |168       

合约：CJ003              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |中信期货    |12          |12        |中财期货    |6         |6         |永安期货  |11        |2         
2     |中财期货    |6           |6         |国泰君安    |6         |0         |大地期货  |6         |2         
3     |永安期货    |4           |-1        |永安期货    |5         |-2        |-         |-         |-         
4     |大地期货    |2           |2         |-           |-         |-         |-         |-         |-         
合计|                |24          |19        |                |17        |4         |              |17        |4         

合约：CJ005              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |5,668       |2,607     |国泰君安    |3,152     |522       |中信期货  |1,027     |102       
2     |中信期货    |3,984       |1,111     |中信期货    |1,403     |202       |东航期货  |875       |171       
3     |国泰君安    |3,911       |2,463     |中财期货    |985       |620       |东证期货  |808       |139       
4     |华泰期货    |3,369       |2,427     |云财富期货  |812       |250       |兴证期货  |701       |529       
5     |华安期货    |2,746       |1,382     |国金期货    |772       |338       |华泰期货  |673       |194       
6     |新湖期货    |2,706       |897       |鲁证期货    |709       |126       |永安期货  |642       |150       
7     |徽商期货    |2,592       |1,711     |海证期货    |652       |6         |华安期货  |594       |97        
8     |冠通期货    |2,368       |1,594     |永安期货    |601       |-165      |银河期货  |566       |55        
9     |光大期货    |2,225       |896       |华闻期货    |597       |159       |华西期货  |526       |-4        
10    |东吴期货    |1,921       |1,238     |华泰期货    |587       |125       |宏源期货  |514       |-85       
11    |东航期货    |1,837       |1,310     |长江期货    |542       |279       |徽商期货  |502       |126       
12    |永安期货    |1,705       |1,404     |广州期货    |523       |-148      |新湖期货  |457       |105       
13    |东方财富    |1,668       |1,296     |银河期货    |509       |45        |国投安信期货|450       |49        
14    |银河期货    |1,642       |1,254     |南华期货    |493       |92        |上海中期  |424       |-7        
15    |东证期货    |1,607       |273       |华金期货    |490       |-13       |方正中期  |420       |-26       
16    |中财期货    |1,590       |1,247     |新湖期货    |489       |47        |鲁证期货  |412       |-85       
17    |兴证期货    |1,455       |853       |东证期货    |453       |198       |海通期货  |408       |157       
18    |中辉期货    |1,298       |891       |五矿经易期货|442       |101       |国泰君安  |378       |45        
19    |安粮期货    |1,165       |488       |东吴期货    |417       |45        |东兴期货  |367       |-11       
20    |华西期货    |1,153       |540       |东航期货    |404       |8         |国富期货  |357       |56        
合计|                |46610       |25882     |                |15032     |2837      |              |11101     |1757      

合约：FG005              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |14,090      |-6,314    |永安期货    |29,949    |26        |永安期货  |7,417     |774       
2     |光大期货    |11,686      |-367      |东证期货    |9,751     |237       |华泰期货  |7,162     |71        
3     |华信期货    |8,662       |4,565     |申银万国    |8,364     |-374      |长江期货  |6,156     |-143      
4     |新湖期货    |8,030       |-5,863    |新湖期货    |5,403     |-14       |东证期货  |5,779     |-231      
