交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200312	IC2003                        	11	西部期货	5876	615	方正中期	2777	-176	东兴期货	2921	1100
20200312	IC2003                        	12	光大期货	5855	-260	兴证期货	2764	787	光大期货	2325	-121
20200312	IC2003                        	13	方正中期	5445	258	上海东证	2635	133	西部期货	2165	1039
20200312	IC2003                        	14	银河期货	5366	531	五矿经易	2613	28	五矿经易	2012	131
20200312	IC2003                        	15	申银万国	5024	448	银河期货	2598	-460	方正中期	1864	-41
20200312	IC2003                        	16	广发期货	4549	803	广发期货	2313	-151	广发期货	1839	168
20200312	IC2003                        	17	中信建投	4517	692	申银万国	2207	-70	中信建投	1800	99
20200312	IC2003                        	18	中融汇信	4294	237	安粮期货	2096	-79	国信期货	1754	-290
20200312	IC2003                        	19	招商期货	4033	551	西部期货	2088	1087	中金期货	1620	-80
20200312	IC2003                        	20	国信期货	3851	-45	光大期货	1904	-174	宏源期货	1607	282
20200312	IC2004                        	1	中信期货	3238	814	中信期货	2089	258	中信期货	3359	486
20200312	IC2004                        	2	上海东证	1747	411	华泰期货	1322	68	国泰君安	1078	-45
20200312	IC2004                        	3	华泰期货	1646	1031	广发期货	1188	371	海通期货	997	178
20200312	IC2004                        	4	华西期货	1433	392	海通期货	1172	135	上海东证	942	237
20200312	IC2004                        	5	海通期货	1221	430	国富期货	702	64	华泰期货	907	258
20200312	IC2004                        	6	国信期货	1165	407	东兴期货	701	302	国投安信	848	275
20200312	IC2004                        	7	五矿经易	1160	274	华西期货	631	436	永安期货	805	319
20200312	IC2004                        	8	广发期货	944	321	国投安信	625	97	华西期货	755	389
20200312	IC2004                        	9	光大期货	932	419	大地期货	605	1	光大期货	690	261
20200312	IC2004                        	10	东兴期货	915	204	东吴期货	560	56	广发期货	666	-123
20200312	IC2004                        	11	宏源期货	868	528	鲁证期货	550	-6	国信期货	632	352
20200312	IC2004                        	12	西部期货	808	394	上海东证	525	-40	东吴期货	615	-115
20200312	IC2004                        	13	东吴期货	787	437	银河期货	512	122	兴证期货	608	85
20200312	IC2004                        	14	银河期货	740	349	大越期货	504	1	东兴期货	520	317
20200312	IC2004                        	15	国投安信	730	484	一德期货	467	-89	中金期货	492	30
20200312	IC2004                        	16	华闻期货	688	421	五矿经易	434	187	银河期货	476	-158
20200312	IC2004                        	17	兴证期货	680	224	国信期货	400	223	宏源期货	383	65
20200312	IC2004                        	18	永安期货	639	371	兴证期货	398	127	招商期货	339	33
20200312	IC2004                        	19	国泰君安	626	284	光大期货	371	261	五矿经易	327	103
20200312	IC2004                        	20	南华期货	523	102	格林大华	361	273	浙商期货	281	-38
20200312	IC2006                        	1	中信期货	4053	-384	中信期货	6829	189	华泰期货	9526	-35
20200312	IC2006                        	2	国泰君安	2666	162	华泰期货	3129	-76	中信期货	7027	480
20200312	IC2006                        	3	上海东证	2106	366	国泰君安	2502	114	永安期货	3227	12
20200312	IC2006                        	4	华西期货	1962	-16	中金期货	2386	50	海通期货	2793	-90
20200312	IC2006                        	5	兴证期货	1843	262	上海东证	2363	-180	上海东证	2417	-94
20200312	IC2006                        	6	光大期货	1706	-198	广发期货	2058	64	国投安信	2286	47
20200312	IC2006                        	7	华泰期货	1691	28	国富期货	1905	132	银河期货	2128	15
20200312	IC2006                        	8	海通期货	1555	-52	国投安信	1864	35	国泰君安	1791	84
20200312	IC2006                        	9	国投安信	1506	-209	海通期货	1752	231	兴证期货	1056	-290
20200312	IC2006                        	10	西部期货	1496	329	银河期货	1721	-18	申银万国	1042	-125
20200312	IC2006                        	11	国信期货	1304	364	永安期货	1479	25	东吴期货	1013	-65
20200312	IC2006                        	12	国富期货	1067	126	一德期货	1345	94	光大期货	813	-45
20200312	IC2006                        	13	华闻期货	970	-366	五矿经易	1147	-84	南华期货	805	24
20200312	IC2006                        	14	新湖期货	932	-175	申银万国	1116	32	中信建投	694	66
20200312	IC2006                        	15	东兴期货	908	66	光大期货	1077	7	国元期货	676	1
20200312	IC2006                        	16	方正中期	902	87	兴证期货	921	-377	国信期货	621	72
20200312	IC2006                        	17	五矿经易	857	133	大地期货	804	18	中融汇信	567	-1
20200312	IC2006                        	18	银河期货	835	-158	东吴期货	651	-105	广发期货	555	9
20200312	IC2006                        	19	宏源期货	816	342	浙商期货	624	31	西部期货	546	207
20200312	IC2006                        	20	中融汇信	815	73	大越期货	610	-18	平安期货	533	-246
20200312	IC2009                        	1	海通期货	1434	137	中信期货	2866	6	华泰期货	4480	160
20200312	IC2009                        	2	上海东证	1410	-167	国泰君安	2698	91	国投安信	3108	2
20200312	IC2009                        	3	华西期货	1353	7	平安期货	1955	24	中信期货	2734	-36
20200312	IC2009                        	4	国投安信	1333	818	上海东证	1568	26	东吴期货	2553	-23
20200312	IC2009                        	5	国富期货	1079	433	海通期货	1390	46	永安期货	1584	-10
20200312	IC2009                        	6	五矿经易	1049	108	国富期货	1201	-645	上海东证	1225	-16
20200312	IC2009                        	7	中信期货	1034	-143	华泰期货	1048	135	中金期货	1200	-565
20200312	IC2009                        	8	国泰君安	957	82	银河期货	915	23	海通期货	1120	236
20200312	IC2009                        	9	兴证期货	861	131	光大期货	828	147	鲁证期货	597	2
20200312	IC2009                        	10	华泰期货	859	-240	广发期货	703	11	兴证期货	555	-144
20200312	IC2009                        	11	平安期货	810	100	国投安信	632	159	国泰君安	509	-12
20200312	IC2009                        	12	光大期货	796	328	五矿经易	530	77	申银万国	487	166
20200312	IC2009                        	13	华闻期货	672	163	一德期货	512	-2	五矿经易	462	92
20200312	IC2009                        	14	西部期货	645	235	永安期货	510	2	华西期货	439	95
20200312	IC2009                        	15	中金期货	627	504	兴证期货	467	-147	南华期货	386	33
20200312	IC2009                        	16	国信期货	624	202	华西期货	432	116	信达期货	351	-36
20200312	IC2009                        	17	东兴期货	576	208	中信建投	405	-2	中信建投	350	-7
20200312	IC2009                        	18	宏源期货	448	204	国信期货	391	174	国元期货	337	10
20200312	IC2009                        	19	永安期货	358	47	申银万国	390	49	浙商期货	320	17
20200312	IC2009                        	20	中融汇信	358	-58	长江期货	383	10	光大期货	296	89
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200312	IH2003                        	期货公司	72728	6896	40621	739	40621	739			
20200312	IH2003                        	非期货公司	0	0	0	0	0	0			
20200312	IH2006                        	期货公司	16038	4046	16365	759	16365	759			
20200312	IH2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200312	IH2003                        	1	中信期货	7254	-265	国泰君安	5518	369	中信期货	3985	-817
20200312	IH2003                        	2	国泰君安	4581	-448	中信期货	3316	31	国投安信	3901	142
20200312	IH2003                        	3	海通期货	4569	240	海通期货	2665	500	华泰期货	3104	189
20200312	IH2003                        	4	华泰期货	3209	362	永安期货	2220	46	海通期货	2297	379
20200312	IH2003                        	5	兴证期货	3032	218	上海东证	1744	-141	国泰君安	1949	66
20200312	IH2003                        	6	国投安信	2795	122	银河期货	1417	-176	上海东证	1731	146
20200312	IH2003                        	7	西部期货	2681	481	兴证期货	1345	47	安粮期货	1673	-9
20200312	IH2003                        	8	方正中期	2558	442	国投安信	1287	133	兴证期货	1372	179
20200312	IH2003                        	9	五矿经易	2346	209	申银万国	1271	199	银河期货	1258	-14
20200312	IH2003                        	10	国信期货	2218	72	南华期货	1260	56	招商期货	1180	-8
20200312	IH2003                        	11	银河期货	2126	191	中金期货	1230	136	兴业期货	1107	-21
20200312	IH2003                        	12	申银万国	1868	39	华泰期货	1073	-102	西部期货	1042	291
20200312	IH2003                        	13	上海东证	1755	200	西部期货	917	286	国富期货	998	212
20200312	IH2003                        	14	永安期货	1665	410	国元期货	751	69	国信期货	914	-276
20200312	IH2003                        	15	华闻期货	1594	254	五矿经易	726	80	申银万国	785	-1
20200312	IH2003                        	16	鲁证期货	1585	438	鲁证期货	718	82	广发期货	775	187
20200312	IH2003                        	17	招商期货	1576	565	方正中期	711	-39	南华期货	745	-52
20200312	IH2003                        	18	广发期货	1406	269	广发期货	694	89	永安期货	731	-237
20200312	IH2003                        	19	光大期货	1393	145	国信期货	640	-122	方正中期	727	9
20200312	IH2003                        	20	上海中期	1271	146	招商期货	511	14	五矿经易	705	108
20200312	IH2006                        	1	中信期货	1427	436	中信期货	2585	69	瑞银期货	2213	-100
20200312	IH2006                        	2	国投安信	1366	49	银河期货	842	34	招商期货	1610	43
20200312	IH2006                        	3	华西期货	1337	678	国投安信	794	5	华泰期货	1516	15
20200312	IH2006                        	4	国泰君安	1070	158	申银万国	639	94	永安期货	1164	180
20200312	IH2006                        	5	海通期货	877	120	东吴期货	634	10	中信期货	1092	-110
20200312	IH2006                        	6	国信期货	851	434	华泰期货	551	44	上海东证	884	-18
20200312	IH2006                        	7	华泰期货	625	127	天风期货	543	9	国泰君安	869	133
20200312	IH2006                        	8	华闻期货	604	267	大越期货	532	-1	海通期货	722	101
20200312	IH2006                        	9	西部期货	582	241	国泰君安	512	119	国信期货	655	222
20200312	IH2006                        	10	五矿经易	486	107	华西期货	507	220	宝城期货	605	19
20200312	IH2006                        	11	兴证期货	468	45	国信期货	492	61	国投安信	503	-1
20200312	IH2006                        	12	上海东证	461	246	海通期货	492	106	国元期货	490	-1
20200312	IH2006                        	13	永安期货	310	181	上海东证	444	-301	银河期货	485	17
20200312	IH2006                        	14	广发期货	268	40	广发期货	422	58	华西期货	421	181
20200312	IH2006                        	15	中信建投	263	20	永安期货	410	-16	南华期货	342	-1
20200312	IH2006                        	16	方正中期	247	74	方正中期	384	0	西部期货	262	97
20200312	IH2006                        	17	银河期货	243	145	大地期货	350	2	华闻期货	239	73
20200312	IH2006                        	18	申银万国	243	19	平安期货	298	55	兴证期货	193	26
20200312	IH2006                        	19	招商期货	214	-23	兴证期货	270	50	光大期货	154	6
20200312	IH2006                        	20	平安期货	201	76	华闻期货	254	63	五矿经易	148	35
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200312	TS2003                        	期货公司	0	-46	117	0	117	0			
20200312	TS2003                        	非期货公司	0	0	0	0	0	0			
20200312	TS2006                        	期货公司	22558	-2410	12558	119	12558	119			
20200312	TS2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200312	TS2003                        	1	永安期货	0	-10	中信期货	77	0	永安期货	70	0
20200312	TS2003                        	2	华泰期货	0	-15	平安期货	40	0	华泰期货	37	0
20200312	TS2003                        	3	中信期货	0	-9	永安期货	0	0	上海东证	10	0
20200312	TS2003                        	4	平安期货	0	0	华泰期货	0	0	中信期货	0	0
20200312	TS2003                        	5	上海东证	0	-12	上海东证	0	0	平安期货	0	0
20200312	TS2006                        	1	上海东证	6257	-1784	海通期货	1682	99	银河期货	2838	-260
20200312	TS2006                        	2	银河期货	2782	474	国投安信	1566	-11	国投安信	2198	-5
20200312	TS2006                        	3	中信期货	2378	-209	平安期货	1279	102	上海东证	1689	-12
20200312	TS2006                        	4	申银万国	2347	-706	中信期货	1241	-420	国泰君安	1100	-2
20200312	TS2006                        	5	华泰期货	2080	147	宏源期货	1021	-1	第一创业	489	20
20200312	TS2006                        	6	天风期货	1307	-9	银河期货	778	258	天风期货	425	48
20200312	TS2006                        	7	方正中期	1102	40	上海东证	625	53	中信期货	400	350
20200312	TS2006                        	8	国金期货	985	-143	东海期货	440	0	平安期货	351	-50
20200312	TS2006                        	9	永安期货	773	108	天风期货	436	61	西南期货	341	0
20200312	TS2006                        	10	海通期货	683	22	兴业期货	321	4	兴证期货	340	0
20200312	TS2006                        	11	华鑫期货	344	-54	山金期货	302	0	永安期货	339	88
20200312	TS2006                        	12	国投安信	286	118	国泰君安	291	0	华安期货	291	0
20200312	TS2006                        	13	平安期货	152	93	华泰期货	290	24	华泰期货	265	-6
20200312	TS2006                        	14	第一创业	140	14	中电投  	285	0	和融期货	250	0
20200312	TS2006                        	15	南华期货	138	-20	广州期货	200	0	创元期货	185	0
20200312	TS2006                        	16	宏源期货	79	30	永安期货	186	-3	中航期货	182	-1
20200312	TS2006                        	17	国泰君安	70	57	一德期货	154	0	兴业期货	164	-13
20200312	TS2006                        	18	国联期货	66	0	福能期货	153	0	建信期货	135	-2
20200312	TS2006                        	19	广发期货	65	-55	申银万国	140	1	申银万国	114	106
20200312	TS2006                        	20	兴业期货	61	-33	南华期货	131	-4	长江期货	100	0
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200312	TF2003                        	期货公司	216	-148	280	-421	280	-421			
20200312	TF2003                        	非期货公司	0	0	0	0	0	0			
20200312	TF2006                        	期货公司	22426	-2488	28879	-130	28879	-130			
20200312	TF2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200312	TF2003                        	1	国金期货	50	-20	永安期货	276	-381	国金期货	250	-410
20200312	TF2003                        	2	中信期货	42	-24	中信期货	4	4	银河期货	21	0
20200312	TF2003                        	3	上海东证	42	-9	南华期货	0	0	南华期货	9	0
20200312	TF2003                        	4	银河期货	38	6	华泰期货	0	-5	永安期货	0	0
20200312	TF2003                        	5	天风期货	24	4	平安期货	0	-39	华泰期货	0	0
20200312	TF2003                        	6	华泰期货	15	-34	银河期货	0	0	中信期货	0	-6
20200312	TF2003                        	7	第一创业	5	-59	国金期货	0	0	平安期货	0	0
20200312	TF2003                        	8	南华期货	0	0	上海东证	0	0	上海东证	0	0
20200312	TF2003                        	9	永安期货	0	-12	天风期货	0	0	天风期货	0	0
20200312	TF2003                        	10	平安期货	0	0	第一创业	0	0	第一创业	0	-5
20200312	TF2006                        	1	上海东证	6610	161	银河期货	4748	-257	国泰君安	4619	-1
20200312	TF2006                        	2	中信期货	2104	-52	平安期货	3169	81	海通期货	2106	50
20200312	TF2006                        	3	银河期货	1157	681	中信期货	2030	-68	广发期货	2061	-1
20200312	TF2006                        	4	国金期货	1124	-338	国投安信	2006	97	华泰期货	1815	68
20200312	TF2006                        	5	华泰期货	937	193	和融期货	1790	0	华西期货	1585	50
20200312	TF2006                        	6	天风期货	925	89	宏源期货	1745	8	上海东证	1484	-293
20200312	TF2006                        	7	永安期货	767	-190	海通期货	1267	-97	渤海期货	1417	0
20200312	TF2006                        	8	海通期货	745	-165	上海东证	1019	137	第一创业	1399	50
20200312	TF2006                        	9	南华期货	715	-57	永安期货	912	15	鲁证期货	1386	-1
20200312	TF2006                        	10	申银万国	702	-246	天风期货	842	-5	中信建投	1281	-1
20200312	TF2006                        	11	西部期货	634	-67	西南期货	786	24	平安期货	1162	-40
20200312	TF2006                        	12	国投安信	510	-134	广发期货	768	1	东海期货	1103	14
20200312	TF2006                        	13	国泰君安	494	-787	国泰君安	748	-55	永安期货	913	68
20200312	TF2006                        	14	鲁证期货	367	20	华泰期货	692	-7	国投安信	854	-13
20200312	TF2006                        	15	方正中期	299	160	渤海期货	621	0	国信期货	717	-20
20200312	TF2006                        	16	渤海期货	298	18	东吴期货	560	-2	国海良时	506	0
20200312	TF2006                        	17	第一创业	290	227	中金期货	457	2	天风期货	366	0
20200312	TF2006                        	18	东海期货	254	97	第一创业	407	0	银河期货	342	52
20200312	TF2006                        	19	上海中期	239	-51	南华期货	396	2	光大期货	294	0
20200312	TF2006                        	20	美尔雅  	227	-37	宝城期货	382	50	信达期货	288	0
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200312	T2003                         	期货公司	268	170	116	-70	116	-70			
20200312	T2003                         	非期货公司	0	0	0	0	0	0			
20200312	T2006                         	期货公司	128568	13704	75950	-1001	75950	-1001			
20200312	T2006                         	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200312	T2003                         	1	中信期货	65	44	中信期货	58	5	国金期货	95	-71
20200312	T2003                         	2	国金期货	51	41	华安期货	40	-80	永安期货	20	0
20200312	T2003                         	3	上海东证	40	20	永安期货	10	5	银河期货	1	1
20200312	T2003                         	4	申银万国	30	30	南华期货	8	0	南华期货	0	0
20200312	T2003                         	5	华泰期货	28	14	华泰期货	0	0	华泰期货	0	0
20200312	T2003                         	6	永安期货	21	-4	银河期货	0	0	中信期货	0	0
20200312	T2003                         	7	银河期货	21	21	国金期货	0	0	申银万国	0	0
20200312	T2003                         	8	天风期货	12	4	申银万国	0	0	华安期货	0	0
20200312	T2003                         	9	南华期货	0	0	上海东证	0	0	上海东证	0	0
20200312	T2003                         	10	华安期货	0	0	天风期货	0	0	天风期货	0	0
20200312	T2006                         	1	上海东证	18478	4093	中信期货	15725	-456	中信期货	9835	-255
20200312	T2006                         	2	中信期货	14015	355	国泰君安	7412	412	国泰君安	7681	-176
20200312	T2006                         	3	国泰君安	8330	-697	国投安信	5200	470	永安期货	6682	129
20200312	T2006                         	4	国投安信	6871	1155	华泰期货	4272	-16	华泰期货	5499	639
20200312	T2006                         	5	国金期货	5498	1511	上海东证	3399	-257	银河期货	3767	-244
20200312	T2006                         	6	海通期货	5234	802	永安期货	2883	-490	海通期货	3308	7
20200312	T2006                         	7	华泰期货	4399	-422	天风期货	2616	-9	上海东证	2833	-355
20200312	T2006                         	8	方正中期	4332	374	国金期货	2069	613	平安期货	2822	71
20200312	T2006                         	9	格林大华	3392	809	渤海期货	1978	-64	乾坤期货	2678	200
20200312	T2006                         	10	申银万国	2903	-564	银河期货	1830	229	天风期货	2577	20
20200312	T2006                         	11	东海期货	2842	450	海通期货	1611	-145	国金期货	2065	211
20200312	T2006                         	12	天风期货	2623	14	格林大华	1527	-707	华西期货	1807	-40
20200312	T2006                         	13	银河期货	2203	-1	广发期货	1418	-23	国投安信	1667	-695
20200312	T2006                         	14	鲁证期货	2088	390	中融汇信	1272	-1	广发期货	1384	-47
