交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200310	IF2006                        	15	宝城期货	832	259	永安期货	738	13	国信期货	585	-157
20200310	IF2006                        	16	华闻期货	795	60	中粮期货	642	3	招商期货	558	318
20200310	IF2006                        	17	招商期货	764	47	海通期货	626	-132	兴证期货	512	-59
20200310	IF2006                        	18	中信建投	717	31	光大期货	619	-44	中信建投	458	-29
20200310	IF2006                        	19	方正中期	692	44	鲁证期货	587	360	华西期货	449	19
20200310	IF2006                        	20	永安期货	642	-65	东兴期货	533	-39	建信期货	445	12
20200310	IF2009                        	1	上海东证	1244	226	东吴期货	2134	7	中金期货	3969	151
20200310	IF2009                        	2	海通期货	638	165	中信期货	1133	94	华泰期货	946	39
20200310	IF2009                        	3	华西期货	599	153	国泰君安	646	5	瑞银期货	942	5
20200310	IF2009                        	4	华泰期货	467	208	上海东证	465	70	国富期货	748	19
20200310	IF2009                        	5	中信期货	460	166	银河期货	455	78	银河期货	543	15
20200310	IF2009                        	6	乾坤期货	293	293	华泰期货	421	-138	上海东证	409	6
20200310	IF2009                        	7	五矿经易	284	89	海通期货	319	-72	平安期货	384	4
20200310	IF2009                        	8	西部期货	274	40	兴证期货	318	63	中信期货	380	58
20200310	IF2009                        	9	东兴期货	244	57	华西期货	283	215	国泰君安	350	12
20200310	IF2009                        	10	国信期货	223	-141	广发期货	280	-1	乾坤期货	301	293
20200310	IF2009                        	11	银河期货	209	-1	中信建投	262	13	海通期货	281	-94
20200310	IF2009                        	12	光大期货	175	-107	国投安信	218	-7	华西期货	255	210
20200310	IF2009                        	13	国泰君安	163	-85	方正中期	212	61	申银万国	207	-10
20200310	IF2009                        	14	兴证期货	163	5	招商期货	204	-4	光大期货	201	-36
20200310	IF2009                        	15	国富期货	160	44	光大期货	183	-35	广发期货	121	-45
20200310	IF2009                        	16	中金期货	151	151	中粮期货	181	5	中投天琪	120	1
20200310	IF2009                        	17	华闻期货	134	-17	国信期货	172	3	中信建投	116	7
20200310	IF2009                        	18	方正中期	132	50	鲁证期货	159	38	西部期货	106	-22
20200310	IF2009                        	19	中信建投	128	38	五矿经易	151	13	东兴期货	106	86
20200310	IF2009                        	20	广发期货	122	-88	申银万国	148	0	国信期货	94	10
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200310	IC2003                        	期货公司	305902	45494	110917	-382	110917	-382			
20200310	IC2003                        	非期货公司	0	0	0	0	0	0			
20200310	IC2004                        	期货公司	27956	12500	16880	4381	16880	4381			
20200310	IC2004                        	非期货公司	0	0	0	0	0	0			
20200310	IC2006                        	期货公司	65068	12400	51569	1339	51569	1339			
20200310	IC2006                        	非期货公司	0	0	0	0	0	0			
20200310	IC2009                        	期货公司	28768	7172	26368	1419	26368	1419			
20200310	IC2009                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200310	IC2003                        	1	中信期货	24020	1235	中信期货	8281	-1372	中信期货	15122	1814
20200310	IC2003                        	2	国泰君安	23746	5389	国泰君安	6342	-586	华泰期货	7460	519
20200310	IC2003                        	3	华泰期货	17056	4916	华泰期货	5144	243	国泰君安	7079	598
20200310	IC2003                        	4	海通期货	15874	1384	海通期货	5126	14	海通期货	5190	-216
20200310	IC2003                        	5	东兴期货	10379	1663	永安期货	4484	-93	上海东证	4750	212
20200310	IC2003                        	6	兴证期货	9519	1086	瑞银期货	4419	-513	永安期货	3959	-66
20200310	IC2003                        	7	五矿经易	9217	1105	中金期货	4396	408	兴证期货	3946	72
20200310	IC2003                        	8	国投安信	8399	1526	上海东证	3399	145	申银万国	3916	-321
20200310	IC2003                        	9	永安期货	7765	362	东兴期货	3335	1518	东兴期货	3506	1521
20200310	IC2003                        	10	上海东证	7707	412	方正中期	3122	432	国投安信	3504	-582
20200310	IC2003                        	11	方正中期	7487	1122	广发期货	3076	164	银河期货	3445	115
20200310	IC2003                        	12	光大期货	7230	838	国投安信	3050	-1373	光大期货	2627	83
20200310	IC2003                        	13	申银万国	7135	-89	银河期货	2915	-292	广发期货	2263	-656
20200310	IC2003                        	14	广发期货	7094	1902	兴证期货	2743	453	国信期货	2086	-30
20200310	IC2003                        	15	西部期货	6995	1509	五矿经易	2681	-341	五矿经易	2057	-348
20200310	IC2003                        	16	银河期货	6035	985	申银万国	2286	-194	中信建投	2015	-442
20200310	IC2003                        	17	中信建投	5297	-451	一德期货	2229	-560	西部期货	1973	133
20200310	IC2003                        	18	国信期货	5276	-528	光大期货	2144	295	方正中期	1901	-107
20200310	IC2003                        	19	中融汇信	5210	121	西部期货	1919	210	招商期货	1754	-293
20200310	IC2003                        	20	招商期货	5015	1315	浙商期货	1564	276	中金期货	1657	-123
20200310	IC2004                        	1	中信期货	2191	872	中信期货	1812	150	中信期货	2630	487
20200310	IC2004                        	2	上海东证	1945	549	华泰期货	1245	56	国泰君安	1202	282
20200310	IC2004                        	3	海通期货	1470	397	海通期货	1008	160	东吴期货	867	329
20200310	IC2004                        	4	华西期货	1407	464	广发期货	783	135	海通期货	729	-22
20200310	IC2004                        	5	五矿经易	1310	498	东兴期货	619	262	华西期货	668	220
20200310	IC2004                        	6	华泰期货	1098	269	大地期货	603	3	广发期货	660	238
20200310	IC2004                        	7	广发期货	1087	669	一德期货	551	30	上海东证	635	-184
20200310	IC2004                        	8	国信期货	1006	372	鲁证期货	545	514	华泰期货	627	44
20200310	IC2004                        	9	东吴期货	920	435	上海东证	533	49	国投安信	583	185
20200310	IC2004                        	10	东兴期货	814	702	国富期货	522	71	银河期货	573	207
20200310	IC2004                        	11	宏源期货	803	179	国投安信	520	53	国信期货	444	194
20200310	IC2004                        	12	西部期货	776	424	东吴期货	513	271	中金期货	442	4
20200310	IC2004                        	13	国泰君安	744	258	大越期货	503	1	光大期货	401	198
20200310	IC2004                        	14	光大期货	711	430	华西期货	466	179	五矿经易	400	87
20200310	IC2004                        	15	鲁证期货	678	580	中投天琪	399	382	永安期货	396	137
20200310	IC2004                        	16	兴证期货	618	444	五矿经易	365	69	兴证期货	376	259
20200310	IC2004                        	17	南华期货	525	219	银河期货	322	140	东兴期货	370	226
20200310	IC2004                        	18	中投天琪	512	459	国信期货	305	106	宏源期货	354	-37
20200310	IC2004                        	19	国投安信	506	214	宏源期货	282	114	浙商期货	310	76
20200310	IC2004                        	20	银河期货	491	211	美尔雅  	271	250	长江期货	286	2
20200310	IC2006                        	1	中信期货	6474	257	中信期货	7010	-134	华泰期货	9368	-89
20200310	IC2006                        	2	国泰君安	3748	1108	华泰期货	3111	-118	中信期货	6738	458
20200310	IC2006                        	3	兴证期货	2510	250	上海东证	2361	138	永安期货	3301	71
20200310	IC2006                        	4	华西期货	2500	511	中金期货	2336	2	海通期货	2589	-367
20200310	IC2006                        	5	上海东证	2361	532	国泰君安	2328	-203	上海东证	2527	423
20200310	IC2006                        	6	光大期货	2261	580	国投安信	2079	104	国投安信	2104	104
20200310	IC2006                        	7	海通期货	2209	665	国富期货	1903	-112	银河期货	2041	-140
20200310	IC2006                        	8	国投安信	2008	203	广发期货	1716	497	国泰君安	1733	73
20200310	IC2006                        	9	华泰期货	1945	36	银河期货	1692	-12	东吴期货	1569	175
20200310	IC2006                        	10	国信期货	1925	338	海通期货	1580	-212	申银万国	1190	58
20200310	IC2006                        	11	西部期货	1841	340	永安期货	1424	-30	平安期货	1054	784
20200310	IC2006                        	12	华闻期货	1489	332	一德期货	1267	549	光大期货	1048	235
20200310	IC2006                        	13	平安期货	1338	921	五矿经易	1262	257	兴证期货	1026	-253
20200310	IC2006                        	14	南华期货	1282	622	申银万国	1229	5	南华期货	842	-578
20200310	IC2006                        	15	上海中期	1267	475	光大期货	1214	250	国元期货	696	37
20200310	IC2006                        	16	国富期货	1255	-183	兴证期货	977	-343	国信期货	686	-190
20200310	IC2006                        	17	永安期货	1253	470	大地期货	811	60	招商期货	614	154
20200310	IC2006                        	18	新湖期货	1253	227	东吴期货	775	-15	广发期货	572	65
20200310	IC2006                        	19	东吴期货	1226	403	大越期货	626	15	中融汇信	541	-42
20200310	IC2006                        	20	银河期货	1152	-74	浙商期货	604	-1	东兴期货	512	11
20200310	IC2009                        	1	上海东证	1836	476	中信期货	2801	37	华泰期货	4170	425
20200310	IC2009                        	2	华西期货	1603	461	国泰君安	2527	-275	国投安信	3037	151
20200310	IC2009                        	3	中信期货	1569	529	平安期货	1805	25	中信期货	2870	306
20200310	IC2009                        	4	华泰期货	1463	515	海通期货	1804	130	东吴期货	2269	-24
20200310	IC2009                        	5	海通期货	1431	414	国富期货	1646	205	中金期货	1712	0
20200310	IC2009                        	6	兴证期货	1424	95	上海东证	1431	229	永安期货	1546	115
20200310	IC2009                        	7	平安期货	1325	685	银河期货	904	134	上海东证	1231	-57
20200310	IC2009                        	8	五矿经易	1122	281	华泰期货	726	156	海通期货	977	-7
20200310	IC2009                        	9	国泰君安	1106	66	光大期货	672	-157	兴证期货	626	-105
20200310	IC2009                        	10	光大期货	899	-9	广发期货	647	-18	鲁证期货	599	-3
20200310	IC2009                        	11	国富期货	768	-543	五矿经易	544	209	华西期货	462	-46
20200310	IC2009                        	12	国投安信	758	339	一德期货	526	512	国泰君安	442	-161
20200310	IC2009                        	13	国信期货	710	156	兴证期货	523	-119	五矿经易	394	93
20200310	IC2009                        	14	西部期货	668	233	国投安信	523	85	中信建投	367	14
20200310	IC2009                        	15	宏源期货	623	-14	永安期货	469	4	南华期货	351	96
20200310	IC2009                        	16	华闻期货	601	-118	华西期货	442	-27	信达期货	346	64
20200310	IC2009                        	17	永安期货	551	219	中信建投	410	13	申银万国	346	34
20200310	IC2009                        	18	一德期货	518	508	长江期货	392	9	国元期货	322	46
20200310	IC2009                        	19	南华期货	494	348	乾坤期货	358	0	浙商期货	312	-10
20200310	IC2009                        	20	中信建投	473	118	方正中期	356	44	中融汇信	271	143
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200310	IH2003                        	期货公司	90878	8038	42718	-2544	42718	-2544			
20200310	IH2003                        	非期货公司	0	0	0	0	0	0			
20200310	IH2006                        	期货公司	18220	2404	16240	556	16240	556			
20200310	IH2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200310	IH2003                        	1	中信期货	9298	609	国泰君安	5812	465	中信期货	4686	-202
20200310	IH2003                        	2	国泰君安	6444	-499	中信期货	3812	-710	国投安信	3950	583
20200310	IH2003                        	3	海通期货	5504	-155	永安期货	2384	271	华泰期货	3371	-23
20200310	IH2003                        	4	华泰期货	4033	645	海通期货	2306	207	国泰君安	2343	-103
20200310	IH2003                        	5	国投安信	3538	600	上海东证	1992	170	海通期货	2192	221
20200310	IH2003                        	6	兴证期货	3536	260	银河期货	1916	243	上海东证	1711	45
20200310	IH2003                        	7	西部期货	3204	485	兴证期货	1429	-328	安粮期货	1686	-4
20200310	IH2003                        	8	银河期货	3043	1020	申银万国	1315	-11	银河期货	1528	204
20200310	IH2003                        	9	五矿经易	2739	203	国投安信	1280	83	招商期货	1442	-1132
20200310	IH2003                        	10	方正中期	2575	117	南华期货	1256	49	兴证期货	1340	108
20200310	IH2003                        	11	国信期货	2390	-107	华泰期货	1252	-98	兴业期货	1177	41
20200310	IH2003                        	12	申银万国	2270	277	中金期货	889	-729	国信期货	1155	-131
20200310	IH2003                        	13	招商期货	2012	493	国元期货	746	-135	永安期货	1123	-183
20200310	IH2003                        	14	上海东证	1899	-98	五矿经易	703	-67	申银万国	870	-111
20200310	IH2003                        	15	永安期货	1872	447	鲁证期货	661	64	南华期货	861	44
20200310	IH2003                        	16	南华期货	1717	139	西部期货	652	-436	国富期货	831	-37
20200310	IH2003                        	17	广发期货	1714	44	方正中期	633	-125	西部期货	754	-486
20200310	IH2003                        	18	鲁证期货	1642	245	广发期货	620	-253	五矿经易	681	-12
20200310	IH2003                        	19	华闻期货	1605	172	国信期货	613	-175	光大期货	636	-54
20200310	IH2003                        	20	中信建投	1584	-31	浙商期货	558	-11	广发期货	622	-195
20200310	IH2006                        	1	中信期货	1487	-34	中信期货	2493	-56	瑞银期货	2384	-162
20200310	IH2006                        	2	国投安信	1378	-97	国投安信	808	-8	华泰期货	1567	-8
20200310	IH2006                        	3	国泰君安	1348	245	银河期货	789	-18	招商期货	1479	162
20200310	IH2006                        	4	海通期货	1066	498	上海东证	762	38	中信期货	1290	-63
20200310	IH2006                        	5	华泰期货	883	-150	东吴期货	624	-30	永安期货	985	28
20200310	IH2006                        	6	华西期货	848	177	华泰期货	585	-77	上海东证	922	446
20200310	IH2006                        	7	上海东证	690	370	天风期货	547	5	国泰君安	855	104
20200310	IH2006                        	8	兴证期货	619	63	国泰君安	544	110	海通期货	718	70
20200310	IH2006                        	9	西部期货	581	70	大越期货	527	-3	宝城期货	594	-1
20200310	IH2006                        	10	国信期货	538	7	申银万国	517	-44	国元期货	490	-3
20200310	IH2006                        	11	五矿经易	535	-61	海通期货	496	80	国投安信	486	-28
20200310	IH2006                        	12	华闻期货	486	-103	永安期货	428	31	银河期货	469	-68
20200310	IH2006                        	13	银河期货	408	-72	国信期货	402	-58	国信期货	401	-56
20200310	IH2006                        	14	招商期货	405	186	华西期货	377	223	华西期货	351	229
20200310	IH2006                        	15	上海中期	393	100	方正中期	350	-30	南华期货	345	-3
20200310	IH2006                        	16	方正中期	363	32	大地期货	350	4	兴证期货	204	-41
20200310	IH2006                        	17	申银万国	286	-26	广发期货	347	14	西部期货	175	-22
20200310	IH2006                        	18	东兴期货	273	182	中投天琪	244	117	光大期货	153	2
20200310	IH2006                        	19	广发期货	262	-20	兴证期货	232	-80	东兴期货	149	117
20200310	IH2006                        	20	永安期货	227	78	平安期货	224	-10	五矿经易	148	31
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200310	TS2003                        	期货公司	244	244	116	-31	116	-31			
20200310	TS2003                        	非期货公司	0	0	0	0	0	0			
20200310	TS2006                        	期货公司	30364	16576	12373	-177	12373	-177			
20200310	TS2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200310	TS2003                        	1	华泰期货	60	60	中信期货	76	0	永安期货	60	5
20200310	TS2003                        	2	银河期货	45	45	平安期货	40	0	华泰期货	42	0
20200310	TS2003                        	3	中信期货	42	42	永安期货	0	-31	上海东证	14	4
20200310	TS2003                        	4	永安期货	36	36	华泰期货	0	0	中信期货	0	0
20200310	TS2003                        	5	上海东证	26	26	银河期货	0	0	平安期货	0	0
20200310	TS2003                        	6	国金期货	25	25	国金期货	0	0	银河期货	0	-15
20200310	TS2003                        	7	天风期货	10	10	上海东证	0	0	国金期货	0	-25
20200310	TS2003                        	8	平安期货	0	0	天风期货	0	0	天风期货	0	0
20200310	TS2006                        	1	上海东证	9757	6933	国投安信	1579	103	银河期货	2940	-26
20200310	TS2006                        	2	申银万国	3464	2218	中信期货	1429	22	国投安信	2211	5
20200310	TS2006                        	3	银河期货	2619	1465	海通期货	1422	-94	上海东证	1705	49
20200310	TS2006                        	4	方正中期	2284	1070	平安期货	1236	-109	国泰君安	1101	1
20200310	TS2006                        	5	中信期货	1964	908	宏源期货	1023	-219	第一创业	443	133
20200310	TS2006                        	6	华泰期货	1769	1531	上海东证	555	-134	中信期货	411	-272
20200310	TS2006                        	7	天风期货	1534	403	东海期货	440	0	平安期货	401	380
20200310	TS2006                        	8	永安期货	1452	954	银河期货	368	-27	和融期货	397	115
20200310	TS2006                        	9	平安期货	771	663	天风期货	364	-12	天风期货	366	4
20200310	TS2006                        	10	海通期货	735	249	兴业期货	317	0	兴证期货	340	-60
20200310	TS2006                        	11	国金期货	721	-281	山金期货	302	25	西南期货	296	45
20200310	TS2006                        	12	国投安信	372	48	国泰君安	299	2	华安期货	291	-75
20200310	TS2006                        	13	第一创业	327	231	申银万国	290	141	永安期货	263	-371
20200310	TS2006                        	14	南华期货	294	75	中电投  	285	0	创元期货	185	0
20200310	TS2006                        	15	华鑫期货	249	-9	华泰期货	277	66	中航期货	178	-10
20200310	TS2006                        	16	宏源期货	221	179	国海良时	201	200	华泰期货	161	-59
20200310	TS2006                        	17	国海良时	200	-100	广州期货	200	0	建信期货	125	-24
20200310	TS2006                        	18	中信建投	166	122	永安期货	176	-9	兴业期货	117	-21
20200310	TS2006                        	19	东航期货	132	90	一德期货	154	54	长江期货	105	0
20200310	TS2006                        	20	和融期货	115	33	福能期货	153	0	渤海期货	76	0
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200310	TF2003                        	期货公司	670	378	694	-1354	694	-1354			
20200310	TF2003                        	非期货公司	0	0	0	0	0	0			
20200310	TF2006                        	期货公司	33944	3800	29716	-996	29716	-996			
20200310	TF2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200310	TF2003                        	1	永安期货	251	208	永安期货	655	-754	国金期货	590	-30
20200310	TF2003                        	2	第一创业	185	144	平安期货	39	-600	第一创业	69	-185
20200310	TF2003                        	3	中信期货	90	52	南华期货	0	0	银河期货	21	5
20200310	TF2003                        	4	华泰期货	40	-24	华泰期货	0	0	南华期货	9	0
20200310	TF2003                        	5	上海东证	39	9	中信期货	0	0	上海东证	5	5
20200310	TF2003                        	6	国金期货	30	30	格林大华	0	0	永安期货	0	0
20200310	TF2003                        	7	天风期货	30	10	银河期货	0	0	华泰期货	0	0
20200310	TF2003                        	8	银河期货	5	-30	国金期货	0	0	中信期货	0	-6
20200310	TF2003                        	9	南华期货	0	0	上海东证	0	0	平安期货	0	0
20200310	TF2003                        	10	平安期货	0	-11	天风期货	0	0	格林大华	0	-1143
20200310	TF2003                        	11	格林大华	0	0	第一创业	0	0	天风期货	0	0
20200310	TF2006                        	1	上海东证	7491	1277	银河期货	5020	119	国泰君安	4586	131
20200310	TF2006                        	2	中信期货	3457	418	平安期货	3156	242	海通期货	2063	12
20200310	TF2006                        	3	申银万国	1947	-421	中信期货	2141	-190	广发期货	2060	19
20200310	TF2006                        	4	天风期货	1766	732	宏源期货	1900	-59	上海东证	1999	-180
20200310	TF2006                        	5	永安期货	1425	620	和融期货	1840	-520	华泰期货	1744	-61
20200310	TF2006                        	6	南华期货	1338	380	国投安信	1781	2	平安期货	1532	-160
20200310	TF2006                        	7	华泰期货	1267	-781	海通期货	1083	-77	华西期货	1464	-257
20200310	TF2006                        	8	国泰君安	1202	-396	上海东证	1059	47	鲁证期货	1430	241
20200310	TF2006                        	9	西部期货	1113	18	永安期货	967	153	渤海期货	1417	0
20200310	TF2006                        	10	国金期货	930	64	天风期货	836	-24	第一创业	1286	-149
20200310	TF2006                        	11	鲁证期货	909	693	国泰君安	834	7	中信建投	1283	-8
20200310	TF2006                        	12	海通期货	841	51	广发期货	774	3	东海期货	1059	-179
20200310	TF2006                        	13	平安期货	674	282	华泰期货	752	58	永安期货	892	-134
20200310	TF2006                        	14	方正中期	665	266	西南期货	737	30	国投安信	877	-19
20200310	TF2006                        	15	第一创业	599	342	渤海期货	621	0	宝城期货	859	-60
20200310	TF2006                        	16	银河期货	598	267	东吴期货	532	60	国信期货	739	30
20200310	TF2006                        	17	上海中期	582	303	南华期货	456	338	中信期货	510	153
20200310	TF2006                        	18	宏源期货	579	259	中金期货	438	-14	国海良时	431	102
20200310	TF2006                        	19	国投安信	561	-129	第一创业	407	0	天风期货	365	-78
20200310	TF2006                        	20	和融期货	520	440	宝城期货	382	0	光大期货	299	-5
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200310	T2003                         	期货公司	230	14	176	-40	176	-40			
20200310	T2003                         	非期货公司	0	0	0	0	0	0			
20200310	T2006                         	期货公司	157118	38594	72838	-2087	72838	-2087			
20200310	T2006                         	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200310	T2003                         	1	上海东证	119	14	华安期货	120	-30	国金期货	176	-10
20200310	T2003                         	2	中信期货	54	24	中信期货	48	30	南华期货	0	0
20200310	T2003                         	3	国金期货	32	-19	南华期货	8	0	华泰期货	0	0
20200310	T2003                         	4	华泰期货	17	10	华泰期货	0	-7	中信期货	0	0
20200310	T2003                         	5	天风期货	8	4	格林大华	0	0	格林大华	0	-30
20200310	T2003                         	6	南华期货	0	0	国金期货	0	0	华安期货	0	0
20200310	T2003                         	7	格林大华	0	0	上海东证	0	-33	上海东证	0	0
20200310	T2003                         	8	华安期货	0	-17	天风期货	0	0	天风期货	0	0
20200310	T2006                         	1	上海东证	21816	6299	中信期货	14753	997	中信期货	9920	761
20200310	T2006                         	2	中信期货	18744	6982	国泰君安	7058	832	国泰君安	6956	-127
20200310	T2006                         	3	国泰君安	9411	-1564	国投安信	4653	85	永安期货	6312	-314
20200310	T2006                         	4	国投安信	8005	3298	华泰期货	4094	530	华泰期货	4559	1335
20200310	T2006                         	5	申银万国	7060	3095	上海东证	3410	-307	银河期货	3912	19
20200310	T2006                         	6	华泰期货	6643	2705	永安期货	3171	-493	海通期货	3321	-48
20200310	T2006                         	7	海通期货	5694	1056	格林大华	2571	601	上海东证	3227	199
20200310	T2006                         	8	方正中期	5218	1335	天风期货	2550	10	平安期货	2683	-163
20200310	T2006                         	9	国金期货	5030	601	渤海期货	2158	115	天风期货	2479	33
20200310	T2006                         	10	鲁证期货	3815	1084	银河期货	1640	-621	乾坤期货	2478	270
