交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200309	IF2009                        	3	华西期货	446	-7	国泰君安	641	-27	华泰期货	907	-31
20200309	IF2009                        	4	国信期货	364	103	华泰期货	559	-16	国富期货	729	-12
20200309	IF2009                        	5	中信期货	294	98	上海东证	395	128	银河期货	528	2
20200309	IF2009                        	6	光大期货	282	177	海通期货	391	59	上海东证	403	102
20200309	IF2009                        	7	华泰期货	259	102	银河期货	377	-104	平安期货	380	-7
20200309	IF2009                        	8	国泰君安	248	-52	广发期货	281	16	海通期货	375	86
20200309	IF2009                        	9	西部期货	234	107	兴证期货	255	-50	国泰君安	338	-1
20200309	IF2009                        	10	广发期货	210	155	中信建投	249	8	中信期货	322	19
20200309	IF2009                        	11	银河期货	210	124	国投安信	225	49	光大期货	237	169
20200309	IF2009                        	12	中投天琪	206	172	光大期货	218	31	申银万国	217	30
20200309	IF2009                        	13	五矿经易	195	-463	招商期货	208	16	广发期货	166	-128
20200309	IF2009                        	14	东兴期货	187	-16	中粮期货	176	7	西部期货	128	36
20200309	IF2009                        	15	兴证期货	158	37	国信期货	169	-9	中投天琪	119	0
20200309	IF2009                        	16	华闻期货	151	25	方正中期	151	19	中信建投	109	8
20200309	IF2009                        	17	上海中期	122	80	申银万国	148	-5	永安期货	98	7
20200309	IF2009                        	18	国富期货	116	47	五矿经易	138	-77	国信期货	84	-29
20200309	IF2009                        	19	国投安信	111	49	国元期货	129	7	鲁证期货	75	2
20200309	IF2009                        	20	中信建投	90	18	鲁证期货	121	29	五矿经易	69	-84
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200309	IC2003                        	期货公司	260408	42186	111299	-70	111299	-70			
20200309	IC2003                        	非期货公司	0	0	0	0	0	0			
20200309	IC2004                        	期货公司	15456	6448	12499	2536	12499	2536			
20200309	IC2004                        	非期货公司	0	0	0	0	0	0			
20200309	IC2006                        	期货公司	52668	15710	50230	4119	50230	4119			
20200309	IC2006                        	非期货公司	0	0	0	0	0	0			
20200309	IC2009                        	期货公司	21596	5090	24949	2394	24949	2394			
20200309	IC2009                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200309	IC2003                        	1	中信期货	22785	3822	中信期货	9653	263	中信期货	13308	-1896
20200309	IC2003                        	2	国泰君安	18357	2083	国泰君安	6928	638	华泰期货	6941	94
20200309	IC2003                        	3	海通期货	14490	1466	海通期货	5112	314	国泰君安	6481	461
20200309	IC2003                        	4	华泰期货	12140	1331	瑞银期货	4932	224	海通期货	5406	-524
20200309	IC2003                        	5	东兴期货	8716	1483	华泰期货	4901	142	上海东证	4538	-654
20200309	IC2003                        	6	兴证期货	8433	867	永安期货	4577	474	申银万国	4237	373
20200309	IC2003                        	7	五矿经易	8112	1023	国投安信	4423	76	国投安信	4086	23
20200309	IC2003                        	8	永安期货	7403	2342	中金期货	3988	-135	永安期货	4025	39
20200309	IC2003                        	9	上海东证	7295	772	上海东证	3254	-63	兴证期货	3874	-168
20200309	IC2003                        	10	申银万国	7224	2368	银河期货	3207	-47	银河期货	3330	-205
20200309	IC2003                        	11	国投安信	6873	930	五矿经易	3022	585	广发期货	2919	41
20200309	IC2003                        	12	光大期货	6392	1071	广发期货	2912	-671	光大期货	2544	75
20200309	IC2003                        	13	方正中期	6365	729	一德期货	2789	485	中信建投	2457	401
20200309	IC2003                        	14	国信期货	5804	1920	方正中期	2690	-77	五矿经易	2405	673
20200309	IC2003                        	15	中信建投	5748	1164	申银万国	2480	-535	国信期货	2116	-284
20200309	IC2003                        	16	西部期货	5486	404	兴证期货	2290	-817	招商期货	2047	137
20200309	IC2003                        	17	广发期货	5192	1792	光大期货	1849	67	方正中期	2008	14
20200309	IC2003                        	18	中融汇信	5089	704	东兴期货	1817	-1101	东兴期货	1985	-1169
20200309	IC2003                        	19	银河期货	5050	171	西部期货	1709	481	西部期货	1840	519
20200309	IC2003                        	20	平安期货	3751	1695	大地期货	1541	8	中金期货	1780	187
20200309	IC2004                        	1	上海东证	1396	572	中信期货	1662	85	中信期货	2143	516
20200309	IC2004                        	2	中信期货	1319	306	华泰期货	1189	419	国泰君安	920	38
20200309	IC2004                        	3	海通期货	1073	648	海通期货	848	114	上海东证	819	516
20200309	IC2004                        	4	华西期货	943	234	广发期货	648	76	海通期货	751	409
20200309	IC2004                        	5	华泰期货	829	269	大地期货	600	0	华泰期货	583	174
20200309	IC2004                        	6	五矿经易	812	215	一德期货	521	12	东吴期货	538	95
20200309	IC2004                        	7	国信期货	634	200	大越期货	502	0	华西期货	448	230
20200309	IC2004                        	8	宏源期货	624	520	上海东证	484	248	中金期货	438	2
20200309	IC2004                        	9	国富期货	584	483	国投安信	467	47	广发期货	422	-34
20200309	IC2004                        	10	国泰君安	486	231	国富期货	451	373	国投安信	398	37
20200309	IC2004                        	11	东吴期货	485	342	东兴期货	357	44	宏源期货	391	46
20200309	IC2004                        	12	广发期货	418	236	五矿经易	296	142	银河期货	366	42
20200309	IC2004                        	13	西部期货	352	158	华西期货	287	109	五矿经易	313	128
20200309	IC2004                        	14	南华期货	306	135	东吴期货	242	56	长江期货	284	-3
20200309	IC2004                        	15	新湖期货	293	38	浙商期货	228	12	永安期货	259	-7
20200309	IC2004                        	16	国投安信	292	84	天风期货	204	0	国信期货	250	-11
20200309	IC2004                        	17	光大期货	281	166	国信期货	199	37	申银万国	242	97
20200309	IC2004                        	18	银河期货	280	105	瑞银期货	194	0	浙商期货	234	-6
20200309	IC2004                        	19	申银万国	277	161	银河期货	182	10	光大期货	203	65
20200309	IC2004                        	20	中融汇信	182	43	宏源期货	168	110	东兴期货	144	62
20200309	IC2006                        	1	中信期货	6217	1495	中信期货	7144	-654	华泰期货	9457	-66
20200309	IC2006                        	2	国泰君安	2640	739	华泰期货	3229	-17	中信期货	6280	553
20200309	IC2006                        	3	兴证期货	2260	688	国泰君安	2531	227	永安期货	3230	-36
20200309	IC2006                        	4	华西期货	1989	594	中金期货	2334	2	海通期货	2956	216
20200309	IC2006                        	5	华泰期货	1909	515	上海东证	2223	39	银河期货	2181	153
20200309	IC2006                        	6	上海东证	1829	252	国富期货	2015	336	上海东证	2104	-14
20200309	IC2006                        	7	国投安信	1805	437	国投安信	1975	264	国投安信	2000	-81
20200309	IC2006                        	8	光大期货	1681	355	海通期货	1792	270	国泰君安	1660	95
20200309	IC2006                        	9	国信期货	1587	681	银河期货	1704	-7	南华期货	1420	71
20200309	IC2006                        	10	海通期货	1544	277	永安期货	1454	83	东吴期货	1394	-101
20200309	IC2006                        	11	西部期货	1501	655	兴证期货	1320	563	兴证期货	1279	383
20200309	IC2006                        	12	国富期货	1438	153	申银万国	1224	116	申银万国	1132	33
20200309	IC2006                        	13	银河期货	1226	405	广发期货	1219	309	华西期货	877	617
20200309	IC2006                        	14	中信建投	1205	692	五矿经易	1005	88	国信期货	876	392
20200309	IC2006                        	15	华闻期货	1157	47	光大期货	964	335	光大期货	813	102
20200309	IC2006                        	16	新湖期货	1026	180	华西期货	926	660	国元期货	659	-56
20200309	IC2006                        	17	五矿经易	1004	402	东吴期货	790	218	中融汇信	583	273
20200309	IC2006                        	18	方正中期	895	276	大地期货	751	68	西部期货	556	330
20200309	IC2006                        	19	宏源期货	868	434	国信期货	720	369	广发期货	507	-82
20200309	IC2006                        	20	东吴期货	823	96	一德期货	718	-30	东兴期货	501	126
20200309	IC2009                        	1	上海东证	1360	88	国泰君安	2802	335	华泰期货	3745	204
20200309	IC2009                        	2	兴证期货	1329	472	中信期货	2764	26	国投安信	2886	51
20200309	IC2009                        	3	国富期货	1311	374	平安期货	1780	154	中信期货	2564	98
20200309	IC2009                        	4	华西期货	1142	266	海通期货	1674	-28	东吴期货	2293	323
20200309	IC2009                        	5	国泰君安	1040	360	国富期货	1441	767	中金期货	1712	31
20200309	IC2009                        	6	中信期货	1040	-348	上海东证	1202	27	永安期货	1431	74
20200309	IC2009                        	7	海通期货	1017	-25	光大期货	829	264	上海东证	1288	25
20200309	IC2009                        	8	华泰期货	948	386	银河期货	770	16	海通期货	984	77
20200309	IC2009                        	9	光大期货	908	395	广发期货	665	23	兴证期货	731	468
20200309	IC2009                        	10	五矿经易	841	-42	兴证期货	642	95	国泰君安	603	147
20200309	IC2009                        	11	华闻期货	719	32	华泰期货	570	24	鲁证期货	602	-23
20200309	IC2009                        	12	平安期货	640	344	华西期货	469	293	华西期货	508	337
20200309	IC2009                        	13	宏源期货	637	289	永安期货	465	32	中信建投	353	62
20200309	IC2009                        	14	国信期货	554	129	国投安信	438	64	浙商期货	322	95
20200309	IC2009                        	15	西部期货	435	52	中信建投	397	3	光大期货	320	120
20200309	IC2009                        	16	东吴期货	426	-7	长江期货	383	10	申银万国	312	5
20200309	IC2009                        	17	国投安信	419	92	乾坤期货	358	0	五矿经易	301	-35
20200309	IC2009                        	18	东兴期货	389	78	五矿经易	335	-28	信达期货	282	0
20200309	IC2009                        	19	中信建投	355	124	申银万国	324	50	国元期货	276	28
20200309	IC2009                        	20	永安期货	332	200	方正中期	312	10	南华期货	255	24
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200309	IH2003                        	期货公司	82840	13388	45262	4152	45262	4152			
20200309	IH2003                        	非期货公司	0	0	0	0	0	0			
20200309	IH2006                        	期货公司	15816	1236	15684	286	15684	286			
20200309	IH2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200309	IH2003                        	1	中信期货	8689	1984	国泰君安	5347	1247	中信期货	4888	509
20200309	IH2003                        	2	国泰君安	6943	2097	中信期货	4522	-36	华泰期货	3394	495
20200309	IH2003                        	3	海通期货	5659	1557	永安期货	2113	-141	国投安信	3367	74
20200309	IH2003                        	4	华泰期货	3388	872	海通期货	2099	653	招商期货	2574	447
20200309	IH2003                        	5	兴证期货	3276	1214	上海东证	1822	-498	国泰君安	2446	-220
20200309	IH2003                        	6	国投安信	2938	75	兴证期货	1757	343	海通期货	1971	-256
20200309	IH2003                        	7	西部期货	2719	728	银河期货	1673	292	安粮期货	1690	-7
20200309	IH2003                        	8	五矿经易	2536	175	中金期货	1618	564	上海东证	1666	-5
20200309	IH2003                        	9	国信期货	2497	712	华泰期货	1350	101	银河期货	1324	283
20200309	IH2003                        	10	方正中期	2458	73	申银万国	1326	-77	永安期货	1306	156
20200309	IH2003                        	11	银河期货	2023	-169	南华期货	1207	150	国信期货	1286	47
20200309	IH2003                        	12	上海东证	1997	-264	国投安信	1197	-4	西部期货	1240	677
20200309	IH2003                        	13	申银万国	1993	-74	西部期货	1088	656	兴证期货	1232	231
20200309	IH2003                        	14	广发期货	1670	454	国元期货	881	481	兴业期货	1136	-27
20200309	IH2003                        	15	中信建投	1615	664	广发期货	873	269	申银万国	981	180
20200309	IH2003                        	16	南华期货	1578	345	国信期货	788	42	国富期货	868	105
20200309	IH2003                        	17	招商期货	1519	299	五矿经易	770	106	南华期货	817	322
20200309	IH2003                        	18	华闻期货	1433	342	方正中期	758	51	广发期货	817	217
20200309	IH2003                        	19	永安期货	1425	-23	中信建投	676	88	方正中期	745	117
20200309	IH2003                        	20	鲁证期货	1397	80	华闻期货	645	388	五矿经易	693	94
20200309	IH2006                        	1	中信期货	1521	231	中信期货	2549	77	瑞银期货	2546	-7
20200309	IH2006                        	2	国投安信	1475	49	国投安信	816	-31	华泰期货	1575	45
20200309	IH2006                        	3	国泰君安	1103	12	银河期货	807	75	中信期货	1353	16
20200309	IH2006                        	4	华泰期货	1033	236	上海东证	724	-101	招商期货	1317	-27
20200309	IH2006                        	5	华西期货	671	11	华泰期货	662	74	永安期货	957	19
20200309	IH2006                        	6	五矿经易	596	2	东吴期货	654	25	国泰君安	751	-54
20200309	IH2006                        	7	华闻期货	589	-65	申银万国	561	77	海通期货	648	84
20200309	IH2006                        	8	海通期货	568	-187	天风期货	542	18	宝城期货	595	11
20200309	IH2006                        	9	兴证期货	556	181	大越期货	530	109	银河期货	537	153
20200309	IH2006                        	10	国信期货	531	-147	国信期货	460	97	国投安信	514	-34
20200309	IH2006                        	11	西部期货	511	101	国泰君安	434	-45	国元期货	493	-101
20200309	IH2006                        	12	银河期货	480	210	海通期货	416	14	上海东证	476	9
20200309	IH2006                        	13	方正中期	331	59	永安期货	397	10	国信期货	457	68
20200309	IH2006                        	14	上海东证	320	94	方正中期	380	84	南华期货	348	-35
20200309	IH2006                        	15	申银万国	312	-1	大地期货	346	-6	兴证期货	245	83
20200309	IH2006                        	16	上海中期	293	52	广发期货	333	-18	东吴期货	229	34
20200309	IH2006                        	17	广发期货	282	-56	兴证期货	312	109	西部期货	197	52
20200309	IH2006                        	18	东吴期货	229	116	平安期货	234	3	华闻期货	171	-27
20200309	IH2006                        	19	国富期货	221	121	国富期货	207	-25	光大期货	151	-44
20200309	IH2006                        	20	招商期货	219	33	五矿经易	190	-74	平安期货	125	1
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200309	TS2003                        	期货公司	0	-80	147	0	147	0			
20200309	TS2003                        	非期货公司	0	0	0	0	0	0			
20200309	TS2006                        	期货公司	13788	-8616	12550	61	12550	61			
20200309	TS2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200309	TS2003                        	1	永安期货	0	-30	中信期货	76	0	永安期货	55	0
20200309	TS2003                        	2	华泰期货	0	0	平安期货	40	0	华泰期货	42	0
20200309	TS2003                        	3	中信期货	0	-10	永安期货	31	0	国金期货	25	0
20200309	TS2003                        	4	平安期货	0	0	华泰期货	0	0	银河期货	15	0
20200309	TS2003                        	5	银河期货	0	0	银河期货	0	0	上海东证	10	0
20200309	TS2003                        	6	国金期货	0	0	国金期货	0	0	中信期货	0	0
20200309	TS2003                        	7	上海东证	0	-15	上海东证	0	0	平安期货	0	0
20200309	TS2006                        	1	上海东证	2824	-3631	海通期货	1516	-60	银河期货	2966	40
20200309	TS2006                        	2	申银万国	1246	-901	国投安信	1476	130	国投安信	2206	8
20200309	TS2006                        	3	方正中期	1214	-294	中信期货	1407	-12	上海东证	1656	-18
20200309	TS2006                        	4	银河期货	1154	-742	平安期货	1345	-106	国泰君安	1100	0
20200309	TS2006                        	5	天风期货	1131	-429	宏源期货	1242	-1	中信期货	683	-28
20200309	TS2006                        	6	中信期货	1056	-420	上海东证	689	-42	永安期货	634	-11
20200309	TS2006                        	7	国金期货	1002	51	东海期货	440	0	兴证期货	400	0
20200309	TS2006                        	8	永安期货	498	-911	银河期货	395	76	华安期货	366	50
20200309	TS2006                        	9	海通期货	486	36	天风期货	376	70	天风期货	362	25
20200309	TS2006                        	10	西南期货	346	203	兴业期货	317	0	第一创业	310	-84
20200309	TS2006                        	11	国投安信	324	112	国泰君安	297	5	和融期货	282	82
20200309	TS2006                        	12	国海良时	300	200	中电投  	285	0	西南期货	251	160
20200309	TS2006                        	13	华鑫期货	258	26	山金期货	277	49	华泰期货	220	-91
20200309	TS2006                        	14	华泰期货	238	-2044	南华期货	213	-4	中航期货	188	3
20200309	TS2006                        	15	南华期货	219	165	华泰期货	211	27	创元期货	185	0
20200309	TS2006                        	16	广发期货	117	61	广州期货	200	40	建信期货	149	6
20200309	TS2006                        	17	平安期货	108	-392	永安期货	185	13	兴业期货	138	6
20200309	TS2006                        	18	第一创业	96	-2	福能期货	153	0	长江期货	105	0
20200309	TS2006                        	19	兴证期货	93	-16	申银万国	149	32	渤海期货	76	0
20200309	TS2006                        	20	上海中期	92	48	东航期货	131	28	海通期货	65	-4
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200309	T2003                         	期货公司	216	104	216	51	216	51			
20200309	T2003                         	非期货公司	0	0	0	0	0	0			
20200309	T2006                         	期货公司	118524	9192	74925	1796	74925	1796			
20200309	T2006                         	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200309	T2003                         	1	上海东证	105	60	华安期货	150	-5	国金期货	186	51
20200309	T2003                         	2	国金期货	51	51	上海东证	33	33	格林大华	30	0
20200309	T2003                         	3	中信期货	30	9	中信期货	18	18	南华期货	0	0
20200309	T2003                         	4	华安期货	17	12	南华期货	8	0	华泰期货	0	0
20200309	T2003                         	5	华泰期货	7	-9	华泰期货	7	7	中信期货	0	0
20200309	T2003                         	6	天风期货	4	-16	格林大华	0	0	华安期货	0	0
20200309	T2003                         	7	中辉期货	2	-3	国金期货	0	0	上海东证	0	0
20200309	T2003                         	8	南华期货	0	0	中辉期货	0	-2	中辉期货	0	0
20200309	T2003                         	9	格林大华	0	0	天风期货	0	0	天风期货	0	0
20200309	T2006                         	1	上海东证	15517	1812	中信期货	13756	321	中信期货	9159	1951
20200309	T2006                         	2	中信期货	11762	2010	国泰君安	6226	-101	国泰君安	7083	230
20200309	T2006                         	3	国泰君安	10975	2257	国投安信	4568	94	永安期货	6626	58
20200309	T2006                         	4	国投安信	4707	-475	上海东证	3717	-360	银河期货	3893	-33
20200309	T2006                         	5	海通期货	4638	372	永安期货	3664	-281	海通期货	3369	-43
20200309	T2006                         	6	国金期货	4429	508	华泰期货	3564	-113	华泰期货	3224	287
20200309	T2006                         	7	申银万国	3965	611	天风期货	2540	42	国金期货	3204	-851
20200309	T2006                         	8	华泰期货	3938	-908	银河期货	2261	-211	上海东证	3028	33
20200309	T2006                         	9	方正中期	3883	655	海通期货	2150	85	平安期货	2846	433
20200309	T2006                         	10	银河期货	3490	637	渤海期货	2043	126	天风期货	2446	48
20200309	T2006                         	11	鲁证期货	2731	-231	格林大华	1970	267	国投安信	2407	69
20200309	T2006                         	12	东海期货	2563	-26	鲁证期货	1723	256	乾坤期货	2208	0
20200309	T2006                         	13	宏源期货	1960	-405	国金期货	1505	168	华西期货	1986	195
20200309	T2006                         	14	永安期货	1891	-75	宏源期货	1477	756	宝城期货	1614	178
20200309	T2006                         	15	广发期货	1845	557	广发期货	1447	155	宏源期货	1301	16
20200309	T2006                         	16	金瑞期货	1672	390	中融汇信	1258	6	广发期货	1204	74
20200309	T2006                         	17	大有期货	1513	626	长江期货	1196	127	和融期货	1186	-296
20200309	T2006                         	18	华鑫期货	1495	-195	国信期货	1157	-18	东海期货	1181	-63
20200309	T2006                         	19	华安期货	1486	-1010	方正中期	1115	-58	民生期货	1064	-88
20200309	T2006                         	20	徽商期货	1408	92	新湖期货	1000	3	华安期货	962	-20
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200309	TF2003                        	期货公司	292	-372	2048	-34	2048	-34			
20200309	TF2003                        	非期货公司	0	0	0	0	0	0			
20200309	TF2006                        	期货公司	30144	3570	30712	836	30712	836			
20200309	TF2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200309	TF2003                        	1	华泰期货	64	-19	永安期货	1409	-23	格林大华	1143	0
20200309	TF2003                        	2	永安期货	43	-16	平安期货	639	-11	国金期货	620	0
20200309	TF2003                        	3	第一创业	41	-115	南华期货	0	0	第一创业	254	-41
20200309	TF2003                        	4	中信期货	38	-44	华泰期货	0	0	银河期货	16	5
20200309	TF2003                        	5	银河期货	35	-5	中信期货	0	0	南华期货	9	0
20200309	TF2003                        	6	上海东证	30	-20	格林大华	0	0	中信期货	6	6
20200309	TF2003                        	7	天风期货	20	-35	银河期货	0	0	永安期货	0	0
20200309	TF2003                        	8	平安期货	11	-38	国金期货	0	0	华泰期货	0	-4
20200309	TF2003                        	9	申银万国	10	10	申银万国	0	0	平安期货	0	0
20200309	TF2003                        	10	南华期货	0	0	上海东证	0	0	申银万国	0	0
20200309	TF2003                        	11	格林大华	0	0	天风期货	0	0	上海东证	0	0
20200309	TF2003                        	12	国金期货	0	-90	第一创业	0	0	天风期货	0	0
20200309	TF2006                        	1	上海东证	6214	-1055	银河期货	4901	143	国泰君安	4455	-3
20200309	TF2006                        	2	中信期货	3039	1171	平安期货	2914	248	上海东证	2179	389
20200309	TF2006                        	3	申银万国	2368	108	和融期货	2360	-80	海通期货	2051	-6
20200309	TF2006                        	4	华泰期货	2048	945	中信期货	2331	-159	广发期货	2041	-7
20200309	TF2006                        	5	国泰君安	1598	479	宏源期货	1959	-1	华泰期货	1805	813
20200309	TF2006                        	6	西部期货	1095	678	国投安信	1779	2	华西期货	1721	-17
20200309	TF2006                        	7	天风期货	1034	-77	海通期货	1160	8	平安期货	1692	-130
20200309	TF2006                        	8	南华期货	958	268	上海东证	1012	43	第一创业	1435	217
20200309	TF2006                        	9	国金期货	866	-9	天风期货	860	-22	渤海期货	1417	-32
20200309	TF2006                        	10	永安期货	805	-202	国泰君安	827	-77	中信建投	1291	-1
20200309	TF2006                        	11	海通期货	790	143	永安期货	814	-4	东海期货	1238	-6
20200309	TF2006                        	12	国投安信	690	101	广发期货	771	198	鲁证期货	1189	-143
20200309	TF2006                        	13	西南期货	593	402	西南期货	707	423	永安期货	1026	-35
20200309	TF2006                        	14	国海良时	509	507	华泰期货	694	-91	宝城期货	919	0
20200309	TF2006                        	15	渤海期货	476	226	渤海期货	621	280	国投安信	896	8
20200309	TF2006                        	16	华西期货	438	426	方正中期	490	-217	国信期货	709	1
20200309	TF2006                        	17	国信期货	436	23	东吴期货	472	-24	天风期货	443	2
20200309	TF2006                        	18	方正中期	399	-11	中金期货	452	-31	中信期货	357	-66
20200309	TF2006                        	19	平安期货	392	101	第一创业	407	0	中原期货	342	0
20200309	TF2006                        	20	兴证期货	368	-13	宝城期货	382	0	国海良时	329	308
