交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200305	IH2003                        	4	华泰期货	3455	1061	上海东证	2349	110	国投安信	3018	69
20200305	IH2003                        	5	兴证期货	3031	645	海通期货	1960	365	海通期货	2643	676
20200305	IH2003                        	6	国信期货	3030	1103	兴证期货	1771	558	招商期货	2158	196
20200305	IH2003                        	7	国投安信	2982	378	银河期货	1661	380	上海东证	2099	18
20200305	IH2003                        	8	五矿经易	2742	-107	华泰期货	1623	662	安粮期货	1714	900
20200305	IH2003                        	9	西部期货	2694	446	申银万国	1382	232	兴证期货	1436	309
20200305	IH2003                        	10	银河期货	2650	1083	国投安信	1203	321	永安期货	1434	-117
20200305	IH2003                        	11	永安期货	2350	767	南华期货	1202	139	银河期货	1319	166
20200305	IH2003                        	12	方正中期	2330	233	方正中期	897	246	国信期货	1200	-347
20200305	IH2003                        	13	申银万国	2133	595	中金期货	870	-535	申银万国	967	127
20200305	IH2003                        	14	南华期货	1988	910	中信建投	820	156	西部期货	888	70
20200305	IH2003                        	15	广发期货	1955	719	西部期货	812	10	方正中期	859	204
20200305	IH2003                        	16	上海东证	1828	-74	平安期货	746	9	广发期货	781	11
20200305	IH2003                        	17	中信建投	1747	460	五矿经易	719	-13	南华期货	677	29
20200305	IH2003                        	18	上海中期	1547	386	广发期货	715	10	五矿经易	669	-55
20200305	IH2003                        	19	鲁证期货	1510	340	上海中期	688	411	国富期货	662	5
20200305	IH2003                        	20	光大期货	1421	-108	鲁证期货	658	89	信达期货	658	305
20200305	IH2006                        	1	国投安信	1375	105	中信期货	2337	-36	瑞银期货	2554	-17
20200305	IH2006                        	2	海通期货	1127	325	上海东证	841	95	华泰期货	1496	149
20200305	IH2006                        	3	中信期货	1065	141	国投安信	805	46	招商期货	1325	-3
20200305	IH2006                        	4	华泰期货	994	423	华泰期货	701	203	中信期货	1202	-29
20200305	IH2006                        	5	国信期货	905	458	银河期货	639	-11	永安期货	832	181
20200305	IH2006                        	6	国泰君安	837	272	海通期货	615	92	海通期货	760	75
20200305	IH2006                        	7	华西期货	704	2	东吴期货	613	-9	国泰君安	696	60
20200305	IH2006                        	8	五矿经易	593	243	天风期货	522	-8	宝城期货	595	-8
20200305	IH2006                        	9	西部期货	542	208	国信期货	518	6	国元期货	595	7
20200305	IH2006                        	10	华闻期货	419	172	申银万国	474	2	上海东证	507	22
20200305	IH2006                        	11	兴证期货	393	129	国泰君安	431	85	国信期货	498	85
20200305	IH2006                        	12	广发期货	383	215	大越期货	429	-11	国投安信	486	-3
20200305	IH2006                        	13	申银万国	355	231	永安期货	389	1	南华期货	379	5
20200305	IH2006                        	14	上海东证	321	-149	大地期货	340	-3	银河期货	377	-18
20200305	IH2006                        	15	永安期货	316	75	方正中期	336	23	兴证期货	206	18
20200305	IH2006                        	16	方正中期	306	115	广发期货	322	32	光大期货	200	1
20200305	IH2006                        	17	上海中期	302	135	中投天琪	318	212	西部期货	187	51
20200305	IH2006                        	18	中投天琪	281	242	五矿经易	251	64	五矿经易	186	69
20200305	IH2006                        	19	美尔雅  	247	180	国富期货	236	42	东吴期货	186	101
20200305	IH2006                        	20	东吴期货	210	89	兴证期货	212	11	华西期货	158	-96
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200305	T2003                         	期货公司	90	-418	172	-17	172	-17			
20200305	T2003                         	非期货公司	0	0	0	0	0	0			
20200305	T2006                         	期货公司	87726	-29514	70106	478	70106	478			
20200305	T2006                         	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200305	T2003                         	1	华安期货	24	-28	华安期货	150	-20	国金期货	135	0
20200305	T2003                         	2	第一创业	21	-41	中信期货	11	0	格林大华	30	0
20200305	T2003                         	3	上海东证	19	-43	南华期货	8	0	华泰期货	4	1
20200305	T2003                         	4	中信期货	12	-42	中辉期货	3	3	上海东证	3	3
20200305	T2003                         	5	华泰期货	11	-50	华泰期货	0	0	南华期货	0	0
20200305	T2003                         	6	中辉期货	3	-9	格林大华	0	0	中信期货	0	0
20200305	T2003                         	7	南华期货	0	0	国金期货	0	0	华安期货	0	0
20200305	T2003                         	8	格林大华	0	0	上海东证	0	0	中辉期货	0	0
20200305	T2003                         	9	国金期货	0	-91	第一创业	0	0	第一创业	0	-21
20200305	T2006                         	1	上海东证	14622	-3632	中信期货	12574	261	中信期货	7263	66
20200305	T2006                         	2	中信期货	8309	-1056	国泰君安	5102	810	国泰君安	6566	655
20200305	T2006                         	3	国泰君安	7747	-1746	华泰期货	4669	-217	永安期货	6465	-15
20200305	T2006                         	4	国金期货	5531	-270	国投安信	4382	71	国金期货	3968	-74
20200305	T2006                         	5	国投安信	3369	-1331	上海东证	3437	-383	银河期货	3700	-196
20200305	T2006                         	6	天风期货	3277	654	永安期货	3240	151	海通期货	3311	-14
20200305	T2006                         	7	海通期货	3003	-1595	天风期货	2497	-185	上海东证	3004	307
20200305	T2006                         	8	申银万国	2852	-212	宏源期货	2360	33	华泰期货	2805	-55
20200305	T2006                         	9	银河期货	2704	-263	海通期货	2160	-79	天风期货	2398	-74
20200305	T2006                         	10	徽商期货	2373	766	渤海期货	1918	-60	国投安信	2262	40
20200305	T2006                         	11	方正中期	2323	-1277	银河期货	1797	464	乾坤期货	2208	240
20200305	T2006                         	12	华泰期货	2078	-1164	方正中期	1443	-4	平安期货	1893	193
20200305	T2006                         	13	鲁证期货	1872	417	鲁证期货	1406	-123	和融期货	1807	-400
20200305	T2006                         	14	东海期货	1516	-799	广发期货	1363	34	华西期货	1710	44
20200305	T2006                         	15	格林大华	1396	-1949	国信期货	1287	53	宏源期货	1289	-91
20200305	T2006                         	16	永安期货	1138	-890	中融汇信	1234	-2	东海期货	1219	85
20200305	T2006                         	17	华鑫期货	1129	-539	格林大华	1110	302	民生期货	1190	73
20200305	T2006                         	18	中原期货	1028	363	宝城期货	1080	-31	宝城期货	1154	-26
20200305	T2006                         	19	金瑞期货	1003	-664	兴证期货	1018	13	中信建投	1130	-35
20200305	T2006                         	20	广发期货	884	-479	长江期货	1014	5	华安期货	972	17
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200305	TS2003                        	期货公司	294	-534	172	-21	172	-21			
20200305	TS2003                        	非期货公司	0	0	0	0	0	0			
20200305	TS2006                        	期货公司	26258	4938	11996	488	11996	488			
20200305	TS2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200305	TS2003                        	1	永安期货	102	-37	中信期货	76	1	永安期货	50	0
20200305	TS2003                        	2	上海东证	49	-44	永安期货	56	-22	华泰期货	42	-1
20200305	TS2003                        	3	第一创业	44	-101	平安期货	40	0	国金期货	25	0
20200305	TS2003                        	4	华泰期货	33	-73	华泰期货	0	0	第一创业	25	-44
20200305	TS2003                        	5	银河期货	25	-45	银河期货	0	0	银河期货	15	15
20200305	TS2003                        	6	中信期货	21	-99	国金期货	0	0	上海东证	15	9
20200305	TS2003                        	7	天风期货	20	-60	上海东证	0	0	中信期货	0	0
20200305	TS2003                        	8	平安期货	0	0	天风期货	0	0	平安期货	0	0
20200305	TS2003                        	9	国金期货	0	-75	第一创业	0	0	天风期货	0	0
20200305	TS2006                        	1	上海东证	8218	2685	海通期货	1610	-101	银河期货	2802	189
20200305	TS2006                        	2	华泰期货	3062	668	中信期货	1406	-8	国投安信	2197	13
20200305	TS2006                        	3	银河期货	2235	-476	国投安信	1315	58	上海东证	1638	14
20200305	TS2006                        	4	申银万国	2114	-140	宏源期货	1244	-201	国泰君安	1100	0
20200305	TS2006                        	5	方正中期	2034	536	平安期货	951	650	永安期货	642	-32
20200305	TS2006                        	6	中信期货	1903	614	上海东证	934	28	中信期货	580	231
20200305	TS2006                        	7	天风期货	1822	635	东海期货	440	0	兴证期货	400	0
20200305	TS2006                        	8	永安期货	1363	663	兴业期货	327	-14	第一创业	396	0
20200305	TS2006                        	9	国金期货	795	139	银河期货	311	38	华泰期货	335	54
20200305	TS2006                        	10	平安期货	670	370	国泰君安	294	1	天风期货	266	49
20200305	TS2006                        	11	海通期货	651	-39	中电投  	285	0	西南期货	226	-36
20200305	TS2006                        	12	国投安信	243	15	兴证期货	284	23	和融期货	200	0
20200305	TS2006                        	13	华鑫期货	204	70	天风期货	231	69	创元期货	185	0
20200305	TS2006                        	14	宏源期货	201	-17	山金期货	227	1	中航期货	176	0
20200305	TS2006                        	15	国海良时	110	100	南华期货	221	-23	建信期货	135	3
20200305	TS2006                        	16	南华期货	84	-53	华泰期货	196	46	兴业期货	123	10
20200305	TS2006                        	17	瑞达期货	64	3	永安期货	178	5	长江期货	105	5
20200305	TS2006                        	18	新湖期货	53	-24	广州期货	160	0	广发期货	80	22
20200305	TS2006                        	19	西南期货	49	-24	福能期货	153	0	渤海期货	76	0
20200305	TS2006                        	20	兴业期货	48	-12	申银万国	108	1	海通期货	67	0
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200305	IF2003                        	期货公司	224138	35100	100356	7600	100356	7600			
20200305	IF2003                        	非期货公司	0	0	0	0	0	0			
20200305	IF2006                        	期货公司	36748	6598	32459	3014	32459	3014			
20200305	IF2006                        	非期货公司	0	0	0	0	0	0			
20200305	IF2009                        	期货公司	7226	2688	10530	529	10530	529			
20200305	IF2009                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200305	IF2003                        	1	中信期货	18737	2465	中信期货	10778	76	中信期货	10008	741
20200305	IF2003                        	2	海通期货	14616	3846	国泰君安	8544	390	上海东证	8467	180
20200305	IF2003                        	3	国泰君安	14365	916	中金期货	6138	25	海通期货	5611	-445
20200305	IF2003                        	4	兴证期货	8151	1281	海通期货	5984	-53	申银万国	5233	156
20200305	IF2003                        	5	东兴期货	7337	1433	华泰期货	3867	301	国泰君安	4971	-13
20200305	IF2003                        	6	华泰期货	7053	1284	上海东证	3803	145	华泰期货	4577	436
20200305	IF2003                        	7	银河期货	7004	1480	广发期货	3092	81	国富期货	3686	164
20200305	IF2003                        	8	五矿经易	6484	1134	永安期货	2978	392	银河期货	3499	389
20200305	IF2003                        	9	上海东证	6245	440	申银万国	2889	-33	兴证期货	2734	242
20200305	IF2003                        	10	方正中期	6091	680	银河期货	2843	193	国信期货	2345	286
20200305	IF2003                        	11	国信期货	5685	412	兴证期货	2319	3	五矿经易	2255	101
20200305	IF2003                        	12	申银万国	5527	1115	东兴期货	2168	458	东兴期货	2255	495
20200305	IF2003                        	13	国投安信	5160	610	五矿经易	2084	441	广发期货	2228	286
20200305	IF2003                        	14	光大期货	4875	1132	中信建投	1874	567	方正中期	2019	104
20200305	IF2003                        	15	广发期货	4759	777	方正中期	1805	177	永安期货	1813	212
20200305	IF2003                        	16	永安期货	4204	-201	国信期货	1728	119	光大期货	1755	10
20200305	IF2003                        	17	西部期货	4073	-158	国投安信	1640	-249	中信建投	1624	416
20200305	IF2003                        	18	招商期货	3720	749	南华期货	1536	474	招商期货	1549	246
20200305	IF2003                        	19	中信建投	3675	793	瑞银期货	1536	196	国投安信	1548	-167
20200305	IF2003                        	20	德盛期货	3244	-148	西部期货	1488	284	南华期货	1356	404
20200305	IF2006                        	1	中信期货	3864	208	中信期货	2846	-124	上海东证	4996	75
20200305	IF2006                        	2	国泰君安	2360	703	东吴期货	1615	-137	中信期货	3269	-28
20200305	IF2006                        	3	上海东证	1728	-366	上海东证	1437	99	平安期货	2268	19
20200305	IF2006                        	4	银河期货	1389	107	国泰君安	1406	334	国泰君安	2130	222
20200305	IF2006                        	5	兴证期货	1266	355	一德期货	1320	20	华泰期货	1513	63
20200305	IF2006                        	6	西部期货	1254	216	华泰期货	1244	23	银河期货	1230	191
20200305	IF2006                        	7	华西期货	1188	71	国投安信	1222	191	海通期货	1215	90
20200305	IF2006                        	8	国投安信	1131	-12	浙商期货	1109	-4	申银万国	993	-109
20200305	IF2006                        	9	海通期货	1126	8	广发期货	1010	149	国投安信	922	110
20200305	IF2006                        	10	国信期货	1119	184	五矿经易	886	133	广发期货	838	43
20200305	IF2006                        	11	华泰期货	1114	254	大越期货	869	5	宝城期货	714	75
20200305	IF2006                        	12	申银万国	1031	512	海通期货	867	94	永安期货	692	69
20200305	IF2006                        	13	光大期货	848	157	大地期货	825	-4	国信期货	651	101
20200305	IF2006                        	14	美尔雅  	826	648	银河期货	803	132	招商期货	580	69
20200305	IF2006                        	15	上海中期	816	209	永安期货	729	128	兴证期货	570	253
20200305	IF2006                        	16	华闻期货	793	230	光大期货	662	253	光大期货	509	197
20200305	IF2006                        	17	中投天琪	713	581	国信期货	658	208	华西期货	493	251
20200305	IF2006                        	18	中信建投	665	137	中粮期货	655	-2	西部期货	484	115
20200305	IF2006                        	19	永安期货	657	236	申银万国	645	60	建信期货	439	10
20200305	IF2006                        	20	国富期货	617	183	兴证期货	622	249	瑞银期货	438	-5
20200305	IF2009                        	1	上海东证	941	153	东吴期货	2126	-9	中金期货	3602	120
20200305	IF2009                        	2	五矿经易	679	303	中信期货	1031	35	瑞银期货	937	5
20200305	IF2009                        	3	华西期货	477	11	国泰君安	653	8	华泰期货	928	167
20200305	IF2009                        	4	华泰期货	469	52	华泰期货	596	124	国富期货	735	1
20200305	IF2009                        	5	海通期货	447	208	银河期货	465	196	银河期货	544	14
20200305	IF2009                        	6	银河期货	296	168	海通期货	371	123	上海东证	383	-11
20200305	IF2009                        	7	中信期货	228	-32	兴证期货	276	79	平安期货	374	35
20200305	IF2009                        	8	国泰君安	216	81	广发期货	272	-22	海通期货	344	76
20200305	IF2009                        	9	西部期货	214	77	上海东证	269	-24	国泰君安	320	-12
20200305	IF2009                        	10	东兴期货	211	85	中信建投	255	-15	广发期货	306	-67
20200305	IF2009                        	11	兴证期货	210	141	中投天琪	227	11	中信期货	304	-13
20200305	IF2009                        	12	申银万国	159	109	五矿经易	218	4	申银万国	184	106
20200305	IF2009                        	13	中信建投	154	99	光大期货	198	17	五矿经易	182	33
20200305	IF2009                        	14	广发期货	139	87	招商期货	188	-13	中投天琪	121	73
20200305	IF2009                        	15	光大期货	126	53	中粮期货	162	26	中信建投	119	27
20200305	IF2009                        	16	国信期货	121	20	国投安信	160	11	西部期货	105	-9
20200305	IF2009                        	17	中投天琪	120	101	申银万国	150	7	永安期货	100	17
20200305	IF2009                        	18	中金期货	120	120	方正中期	130	12	光大期货	92	19
20200305	IF2009                        	19	华闻期货	118	56	国元期货	118	-1	鲁证期货	74	0
20200305	IF2009                        	20	国富期货	110	37	永安期货	101	-23	华西期货	65	-116
