交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200306	IF2006                        	8	西部期货	950	-304	浙商期货	1098	-11	广发期货	814	-24
20200306	IF2006                        	9	海通期货	937	-189	广发期货	1013	3	银河期货	803	-427
20200306	IF2006                        	10	国投安信	927	-204	大越期货	951	82	国投安信	757	-165
20200306	IF2006                        	11	华泰期货	920	-194	大地期货	830	5	宝城期货	635	-79
20200306	IF2006                        	12	招商期货	869	381	五矿经易	814	-72	永安期货	616	-76
20200306	IF2006                        	13	光大期货	825	-23	申银万国	784	139	招商期货	511	-69
20200306	IF2006                        	14	上海中期	716	-100	银河期货	737	-66	国信期货	471	-180
20200306	IF2006                        	15	华闻期货	676	-117	海通期货	709	-158	瑞银期货	438	0
20200306	IF2006                        	16	申银万国	624	-407	永安期货	683	-46	建信期货	422	-17
20200306	IF2006                        	17	永安期货	584	-73	中粮期货	659	4	中信建投	416	-10
20200306	IF2006                        	18	宝城期货	488	-36	东兴期货	484	-28	国元期货	408	192
20200306	IF2006                        	19	方正中期	475	-90	天风期货	460	-42	兴业期货	402	3
20200306	IF2006                        	20	南华期货	468	-123	国信期货	458	-200	西部期货	401	-83
20200306	IF2009                        	1	上海东证	864	-77	东吴期货	2122	-4	中金期货	3818	216
20200306	IF2009                        	2	五矿经易	658	-21	中信期货	1022	-9	华泰期货	938	10
20200306	IF2009                        	3	华西期货	453	-24	国泰君安	668	15	瑞银期货	937	0
20200306	IF2009                        	4	国泰君安	300	84	华泰期货	575	-21	国富期货	741	6
20200306	IF2009                        	5	国信期货	261	140	银河期货	481	16	银河期货	526	-18
20200306	IF2009                        	6	海通期货	230	-217	海通期货	332	-39	平安期货	387	13
20200306	IF2009                        	7	中金期货	216	96	兴证期货	305	29	国泰君安	339	19
20200306	IF2009                        	8	东兴期货	203	-8	上海东证	267	-2	中信期货	303	-1
20200306	IF2009                        	9	中信期货	196	-32	广发期货	265	-7	上海东证	301	-82
20200306	IF2009                        	10	华泰期货	157	-312	中信建投	241	-14	广发期货	294	-12
20200306	IF2009                        	11	西部期货	127	-87	中投天琪	217	-10	海通期货	289	-55
20200306	IF2009                        	12	华闻期货	126	8	五矿经易	215	-3	申银万国	187	3
20200306	IF2009                        	13	兴证期货	121	-89	华西期货	205	112	华西期货	178	113
20200306	IF2009                        	14	宏源期货	110	50	招商期货	192	4	五矿经易	153	-29
20200306	IF2009                        	15	光大期货	105	-21	光大期货	187	-11	中投天琪	119	-2
20200306	IF2009                        	16	银河期货	86	-210	国信期货	178	78	国信期货	113	67
20200306	IF2009                        	17	中信建投	72	-82	国投安信	176	16	东兴期货	108	62
20200306	IF2009                        	18	国富期货	69	-41	中粮期货	169	7	中信建投	101	-18
20200306	IF2009                        	19	国投安信	62	18	申银万国	153	3	西部期货	92	-13
20200306	IF2009                        	20	东吴期货	59	-23	方正中期	132	2	永安期货	91	-9
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200306	IC2003                        	期货公司	218222	-36948	111369	-2167	111369	-2167			
20200306	IC2003                        	非期货公司	0	0	0	0	0	0			
20200306	IC2006                        	期货公司	36958	-9950	46111	-2087	46111	-2087			
20200306	IC2006                        	非期货公司	0	0	0	0	0	0			
20200306	IC2009                        	期货公司	16506	-2708	22555	551	22555	551			
20200306	IC2009                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200306	IC2003                        	1	中信期货	18963	-2770	中信期货	9390	539	中信期货	15204	948
20200306	IC2003                        	2	国泰君安	16274	-3360	国泰君安	6290	-1252	华泰期货	6847	-413
20200306	IC2003                        	3	海通期货	13024	-1481	海通期货	4798	499	国泰君安	6020	-486
20200306	IC2003                        	4	华泰期货	10809	-1056	华泰期货	4759	-1434	海通期货	5930	265
20200306	IC2003                        	5	兴证期货	7566	-1398	瑞银期货	4708	283	上海东证	5192	240
20200306	IC2003                        	6	东兴期货	7233	-1207	国投安信	4347	793	国投安信	4063	-186
20200306	IC2003                        	7	五矿经易	7089	193	中金期货	4123	307	兴证期货	4042	361
20200306	IC2003                        	8	上海东证	6523	29	永安期货	4103	296	永安期货	3986	-333
20200306	IC2003                        	9	国投安信	5943	602	广发期货	3583	-73	申银万国	3864	77
20200306	IC2003                        	10	方正中期	5636	-863	上海东证	3317	-133	银河期货	3535	-127
20200306	IC2003                        	11	光大期货	5321	-1094	银河期货	3254	-122	东兴期货	3154	590
20200306	IC2003                        	12	西部期货	5082	-708	兴证期货	3107	199	广发期货	2878	-95
20200306	IC2003                        	13	永安期货	5061	-944	申银万国	3015	145	光大期货	2469	-197
20200306	IC2003                        	14	银河期货	4879	-500	东兴期货	2918	505	国信期货	2400	208
20200306	IC2003                        	15	申银万国	4856	-607	方正中期	2767	-79	中信建投	2056	-123
20200306	IC2003                        	16	中信建投	4584	-668	五矿经易	2437	-130	平安期货	2011	-2
20200306	IC2003                        	17	中融汇信	4385	12	一德期货	2304	571	方正中期	1994	-41
20200306	IC2003                        	18	国信期货	3884	-977	国富期货	2014	-378	招商期货	1910	82
20200306	IC2003                        	19	广发期货	3400	-462	光大期货	1782	-12	五矿经易	1732	-185
20200306	IC2003                        	20	招商期货	3172	-446	平安期货	1699	-220	中金期货	1593	-3
20200306	IC2006                        	1	中信期货	4722	-177	中信期货	7798	103	华泰期货	9523	7
20200306	IC2006                        	2	国泰君安	1901	-624	华泰期货	3246	-9	中信期货	5727	325
20200306	IC2006                        	3	上海东证	1577	-187	中金期货	2332	-28	永安期货	3266	-41
20200306	IC2006                        	4	兴证期货	1572	-294	国泰君安	2304	10	海通期货	2740	87
20200306	IC2006                        	5	华西期货	1395	-340	上海东证	2184	30	上海东证	2118	97
20200306	IC2006                        	6	华泰期货	1394	-213	银河期货	1711	-2	国投安信	2081	-286
20200306	IC2006                        	7	国投安信	1368	-461	国投安信	1711	-402	银河期货	2028	75
20200306	IC2006                        	8	光大期货	1326	-203	国富期货	1679	48	国泰君安	1565	-117
20200306	IC2006                        	9	国富期货	1285	159	海通期货	1522	-170	东吴期货	1495	-472
20200306	IC2006                        	10	海通期货	1267	-228	永安期货	1371	159	南华期货	1349	-77
20200306	IC2006                        	11	华闻期货	1110	-233	申银万国	1108	-87	申银万国	1099	-35
20200306	IC2006                        	12	国信期货	906	-356	五矿经易	917	-10	兴证期货	896	-462
20200306	IC2006                        	13	永安期货	898	188	广发期货	910	80	国元期货	715	1
20200306	IC2006                        	14	新湖期货	846	59	兴证期货	757	-390	光大期货	711	-273
20200306	IC2006                        	15	西部期货	846	-351	一德期货	748	-2	广发期货	589	-15
20200306	IC2006                        	16	银河期货	821	-76	大地期货	683	-35	国信期货	484	-258
20200306	IC2006                        	17	东吴期货	727	144	中投天琪	652	27	招商期货	471	41
20200306	IC2006                        	18	中融汇信	690	-61	美尔雅  	651	-20	信达期货	452	2
20200306	IC2006                        	19	方正中期	619	-328	光大期货	629	-257	中信建投	413	25
20200306	IC2006                        	20	五矿经易	602	-236	大越期货	621	1	建信期货	393	-6
20200306	IC2009                        	1	中信期货	1388	343	中信期货	2738	304	华泰期货	3541	5
20200306	IC2009                        	2	上海东证	1272	-181	国泰君安	2467	43	国投安信	2835	46
20200306	IC2009                        	3	海通期货	1042	-578	海通期货	1702	-339	中信期货	2466	388
20200306	IC2009                        	4	国富期货	937	463	平安期货	1626	-4	东吴期货	1970	310
20200306	IC2009                        	5	五矿经易	883	-50	上海东证	1175	-103	中金期货	1681	80
20200306	IC2009                        	6	华西期货	876	-327	银河期货	754	40	永安期货	1357	34
20200306	IC2009                        	7	兴证期货	857	-7	国富期货	674	488	上海东证	1263	-17
20200306	IC2009                        	8	华闻期货	687	100	广发期货	642	7	海通期货	907	-27
20200306	IC2009                        	9	国泰君安	680	-18	光大期货	565	-5	鲁证期货	625	23
20200306	IC2009                        	10	华泰期货	562	-314	兴证期货	547	-166	国泰君安	456	-67
20200306	IC2009                        	11	光大期货	513	-172	华泰期货	546	-71	五矿经易	336	-36
20200306	IC2009                        	12	东吴期货	433	-15	永安期货	433	26	申银万国	307	-3
20200306	IC2009                        	13	国信期货	425	89	中信建投	394	25	中信建投	291	-16
20200306	IC2009                        	14	西部期货	383	-138	国投安信	374	5	信达期货	282	-10
20200306	IC2009                        	15	宏源期货	348	130	长江期货	373	10	兴证期货	263	-203
20200306	IC2009                        	16	国投安信	327	19	五矿经易	363	-17	国元期货	248	-5
20200306	IC2009                        	17	中融汇信	314	-11	乾坤期货	358	0	南华期货	231	-12
20200306	IC2009                        	18	东兴期货	311	-156	方正中期	302	6	浙商期货	227	217
20200306	IC2009                        	19	浙商期货	310	174	国信期货	291	57	光大期货	200	-10
20200306	IC2009                        	20	平安期货	296	-568	申银万国	274	38	中融汇信	192	68
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200306	IH2003                        	期货公司	69452	-17274	41110	-4911	41110	-4911			
20200306	IH2003                        	非期货公司	0	0	0	0	0	0			
20200306	IH2006                        	期货公司	14580	-1112	15398	-276	15398	-276			
20200306	IH2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200306	IH2003                        	1	中信期货	6705	-2037	中信期货	4558	-563	中信期货	4379	-494
20200306	IH2003                        	2	国泰君安	4846	36	国泰君安	4100	24	国投安信	3293	275
20200306	IH2003                        	3	海通期货	4102	-1337	上海东证	2320	-29	华泰期货	2899	-208
20200306	IH2003                        	4	国投安信	2863	-119	永安期货	2254	-220	国泰君安	2666	-604
20200306	IH2003                        	5	华泰期货	2516	-939	海通期货	1446	-514	海通期货	2227	-416
20200306	IH2003                        	6	方正中期	2385	55	兴证期货	1414	-357	招商期货	2127	-31
20200306	IH2003                        	7	五矿经易	2361	-381	申银万国	1403	21	安粮期货	1697	-17
20200306	IH2003                        	8	上海东证	2261	433	银河期货	1381	-280	上海东证	1671	-428
20200306	IH2003                        	9	银河期货	2192	-458	华泰期货	1249	-374	国信期货	1239	39
20200306	IH2003                        	10	申银万国	2067	-66	国投安信	1201	-2	兴业期货	1163	698
20200306	IH2003                        	11	兴证期货	2062	-969	南华期货	1057	-145	永安期货	1150	-284
20200306	IH2003                        	12	西部期货	1991	-703	中金期货	1054	184	银河期货	1041	-278
20200306	IH2003                        	13	国信期货	1785	-1245	平安期货	804	58	兴证期货	1001	-435
20200306	IH2003                        	14	永安期货	1448	-902	国信期货	746	112	申银万国	801	-166
20200306	IH2003                        	15	上海中期	1352	-195	方正中期	707	-190	国富期货	763	101
20200306	IH2003                        	16	鲁证期货	1317	-193	五矿经易	664	-55	方正中期	628	-231
20200306	IH2003                        	17	光大期货	1246	-175	广发期货	604	-111	光大期货	615	3
20200306	IH2003                        	18	南华期货	1233	-755	中信建投	588	-232	广发期货	600	-181
20200306	IH2003                        	19	招商期货	1220	81	鲁证期货	565	-93	五矿经易	599	-70
20200306	IH2003                        	20	广发期货	1216	-739	浙商期货	548	-24	西部期货	563	-325
20200306	IH2006                        	1	国投安信	1426	51	中信期货	2472	135	瑞银期货	2553	-1
20200306	IH2006                        	2	中信期货	1290	225	国投安信	847	42	华泰期货	1530	34
20200306	IH2006                        	3	国泰君安	1091	254	上海东证	825	-16	招商期货	1344	19
20200306	IH2006                        	4	华泰期货	797	-197	银河期货	732	93	中信期货	1337	135
20200306	IH2006                        	5	海通期货	755	-372	东吴期货	629	16	永安期货	938	106
20200306	IH2006                        	6	国信期货	678	-227	华泰期货	588	-113	国泰君安	805	109
20200306	IH2006                        	7	华西期货	660	-44	天风期货	524	2	国元期货	594	-1
20200306	IH2006                        	8	华闻期货	654	235	申银万国	484	10	宝城期货	584	-11
20200306	IH2006                        	9	五矿经易	594	1	国泰君安	479	48	海通期货	564	-196
20200306	IH2006                        	10	西部期货	410	-132	大越期货	421	-8	国投安信	548	62
20200306	IH2006                        	11	兴证期货	375	-18	海通期货	402	-213	上海东证	467	-40
20200306	IH2006                        	12	广发期货	338	-45	永安期货	387	-2	国信期货	389	-109
20200306	IH2006                        	13	申银万国	313	-42	国信期货	363	-155	银河期货	384	7
20200306	IH2006                        	14	中投天琪	274	-7	大地期货	352	12	南华期货	383	4
20200306	IH2006                        	15	方正中期	272	-34	广发期货	351	29	华西期货	273	115
20200306	IH2006                        	16	银河期货	270	79	方正中期	296	-40	华闻期货	198	50
20200306	IH2006                        	17	永安期货	262	-54	华西期货	294	145	光大期货	195	-5
20200306	IH2006                        	18	上海中期	241	-61	五矿经易	264	13	东吴期货	195	9
20200306	IH2006                        	19	上海东证	226	-95	华闻期货	239	92	五矿经易	187	1
20200306	IH2006                        	20	平安期货	222	97	国富期货	232	-4	兴证期货	162	-44
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200306	TS2003                        	期货公司	80	-214	147	-25	147	-25			
20200306	TS2003                        	非期货公司	0	0	0	0	0	0			
20200306	TS2006                        	期货公司	22404	-3854	12489	493	12489	493			
20200306	TS2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200306	TS2003                        	1	永安期货	30	-72	中信期货	76	0	永安期货	55	5
20200306	TS2003                        	2	第一创业	25	-19	平安期货	40	0	华泰期货	42	0
20200306	TS2003                        	3	上海东证	15	-34	永安期货	31	-25	国金期货	25	0
20200306	TS2003                        	4	中信期货	10	-11	华泰期货	0	0	银河期货	15	0
20200306	TS2003                        	5	华泰期货	0	-33	银河期货	0	0	上海东证	10	-5
20200306	TS2003                        	6	平安期货	0	0	国金期货	0	0	中信期货	0	0
20200306	TS2003                        	7	银河期货	0	-25	上海东证	0	0	平安期货	0	0
20200306	TS2003                        	8	国金期货	0	0	第一创业	0	0	第一创业	0	-25
20200306	TS2006                        	1	上海东证	6455	-1763	海通期货	1576	-34	银河期货	2926	124
20200306	TS2006                        	2	华泰期货	2282	-780	平安期货	1451	500	国投安信	2198	1
20200306	TS2006                        	3	申银万国	2147	33	中信期货	1419	13	上海东证	1674	36
20200306	TS2006                        	4	银河期货	1896	-339	国投安信	1346	31	国泰君安	1100	0
20200306	TS2006                        	5	天风期货	1560	-262	宏源期货	1243	-1	中信期货	711	131
20200306	TS2006                        	6	方正中期	1508	-526	上海东证	731	-203	永安期货	645	3
20200306	TS2006                        	7	中信期货	1476	-427	东海期货	440	0	兴证期货	400	0
20200306	TS2006                        	8	永安期货	1409	46	银河期货	319	8	第一创业	394	-2
20200306	TS2006                        	9	国金期货	951	156	兴业期货	317	-10	天风期货	337	71
20200306	TS2006                        	10	平安期货	500	-170	天风期货	306	75	华安期货	316	255
20200306	TS2006                        	11	海通期货	450	-201	国泰君安	292	-2	华泰期货	311	-24
20200306	TS2006                        	12	华安期货	256	255	中电投  	285	0	和融期货	200	0
20200306	TS2006                        	13	华鑫期货	232	28	山金期货	228	1	中航期货	185	9
20200306	TS2006                        	14	国投安信	212	-31	南华期货	217	-4	创元期货	185	0
20200306	TS2006                        	15	西南期货	143	94	兴证期货	185	-99	建信期货	143	8
20200306	TS2006                        	16	兴证期货	109	78	华泰期货	184	-12	兴业期货	132	9
20200306	TS2006                        	17	国海良时	100	-10	永安期货	172	-6	长江期货	105	0
20200306	TS2006                        	18	第一创业	98	98	广州期货	160	0	西南期货	91	-135
20200306	TS2006                        	19	广发期货	56	10	福能期货	153	0	广发期货	89	9
20200306	TS2006                        	20	南华期货	54	-30	申银万国	117	9	渤海期货	76	0
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200306	TF2003                        	期货公司	664	428	2082	-68	2082	-68			
20200306	TF2003                        	非期货公司	0	0	0	0	0	0			
20200306	TF2006                        	期货公司	26574	5580	29876	-641	29876	-641			
20200306	TF2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200306	TF2003                        	1	第一创业	156	138	永安期货	1432	-9	格林大华	1143	0
20200306	TF2003                        	2	国金期货	90	90	平安期货	650	-49	国金期货	620	90
20200306	TF2003                        	3	华泰期货	83	46	南华期货	0	0	第一创业	295	-156
20200306	TF2003                        	4	中信期货	82	40	华泰期货	0	0	银河期货	11	10
20200306	TF2003                        	5	永安期货	59	7	中信期货	0	0	南华期货	9	0
20200306	TF2003                        	6	天风期货	55	30	格林大华	0	0	华泰期货	4	-3
20200306	TF2003                        	7	上海东证	50	9	银河期货	0	-10	永安期货	0	0
20200306	TF2003                        	8	平安期货	49	49	国金期货	0	0	中信期货	0	-4
20200306	TF2003                        	9	银河期货	40	19	上海东证	0	0	平安期货	0	0
20200306	TF2003                        	10	南华期货	0	0	天风期货	0	0	上海东证	0	0
20200306	TF2003                        	11	格林大华	0	0	第一创业	0	0	天风期货	0	-5
20200306	TF2006                        	1	上海东证	7269	1159	银河期货	4758	404	国泰君安	4458	32
20200306	TF2006                        	2	申银万国	2260	153	平安期货	2666	-57	海通期货	2057	27
20200306	TF2006                        	3	中信期货	1868	462	中信期货	2490	96	广发期货	2048	1
20200306	TF2006                        	4	国泰君安	1119	706	和融期货	2440	-30	平安期货	1822	228
20200306	TF2006                        	5	天风期货	1111	86	宏源期货	1960	-23	上海东证	1790	-431
20200306	TF2006                        	6	华泰期货	1103	550	国投安信	1777	-84	华西期货	1738	0
20200306	TF2006                        	7	永安期货	1007	-66	海通期货	1152	-88	渤海期货	1449	146
20200306	TF2006                        	8	国金期货	875	15	上海东证	969	-532	鲁证期货	1332	306
20200306	TF2006                        	9	宝城期货	702	567	国泰君安	904	-117	中信建投	1292	8
20200306	TF2006                        	10	南华期货	690	198	天风期货	882	135	东海期货	1244	40
20200306	TF2006                        	11	海通期货	647	183	永安期货	818	-309	第一创业	1218	-48
20200306	TF2006                        	12	银河期货	639	-421	华泰期货	785	-96	永安期货	1061	194
20200306	TF2006                        	13	国投安信	589	270	方正中期	707	63	华泰期货	992	161
20200306	TF2006                        	14	鲁证期货	433	418	广发期货	573	-13	宝城期货	919	-674
20200306	TF2006                        	15	西部期货	417	30	东吴期货	496	32	国投安信	888	17
20200306	TF2006                        	16	国信期货	413	63	中金期货	483	-17	国信期货	708	2
20200306	TF2006                        	17	广发期货	412	138	第一创业	407	0	兴证期货	564	-295
20200306	TF2006                        	18	方正中期	410	216	宝城期货	382	0	天风期货	441	0
20200306	TF2006                        	19	兴证期货	381	247	一德期货	352	0	中信期货	423	38
20200306	TF2006                        	20	第一创业	300	-326	渤海期货	341	40	中原期货	342	-60
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200306	T2003                         	期货公司	112	22	165	-7	165	-7			
20200306	T2003                         	非期货公司	0	0	0	0	0	0			
20200306	T2006                         	期货公司	109332	21606	73129	3023	73129	3023			
20200306	T2006                         	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200306	T2003                         	1	上海东证	45	26	华安期货	155	5	国金期货	135	0
20200306	T2003                         	2	中信期货	21	9	南华期货	8	0	格林大华	30	0
20200306	T2003                         	3	天风期货	20	20	中辉期货	2	-1	南华期货	0	0
20200306	T2003                         	4	华泰期货	16	5	华泰期货	0	0	华泰期货	0	-4
20200306	T2003                         	5	华安期货	5	-19	中信期货	0	-11	中信期货	0	0
20200306	T2003                         	6	中辉期货	5	2	格林大华	0	0	华安期货	0	0
20200306	T2003                         	7	南华期货	0	0	国金期货	0	0	上海东证	0	-3
20200306	T2003                         	8	格林大华	0	0	上海东证	0	0	中辉期货	0	0
20200306	T2003                         	9	国金期货	0	0	天风期货	0	0	天风期货	0	0
20200306	T2006                         	1	上海东证	13705	-917	中信期货	13435	861	中信期货	7208	-55
20200306	T2006                         	2	中信期货	9752	1443	国泰君安	6327	1225	国泰君安	6853	287
20200306	T2006                         	3	国泰君安	8718	971	国投安信	4474	92	永安期货	6568	103
20200306	T2006                         	4	国投安信	5182	1813	上海东证	4077	640	国金期货	4055	87
20200306	T2006                         	5	华泰期货	4846	2768	永安期货	3945	705	银河期货	3926	226
20200306	T2006                         	6	海通期货	4266	1263	华泰期货	3677	-992	海通期货	3412	101
20200306	T2006                         	7	国金期货	3921	-1610	天风期货	2498	1	上海东证	2995	-9
20200306	T2006                         	8	申银万国	3354	502	银河期货	2472	675	华泰期货	2937	132
20200306	T2006                         	9	方正中期	3228	905	海通期货	2065	-95	平安期货	2413	520
20200306	T2006                         	10	鲁证期货	2962	1090	渤海期货	1917	-1	天风期货	2398	0
20200306	T2006                         	11	银河期货	2853	149	格林大华	1703	593	国投安信	2338	76
20200306	T2006                         	12	东海期货	2589	1073	鲁证期货	1467	61	乾坤期货	2208	0
20200306	T2006                         	13	华安期货	2496	1781	国金期货	1337	422	华西期货	1791	81
20200306	T2006                         	14	宏源期货	2365	1853	广发期货	1292	-71	和融期货	1482	-325
20200306	T2006                         	15	天风期货	2227	-1050	中融汇信	1252	18	宝城期货	1436	282
20200306	T2006                         	16	永安期货	1966	828	国信期货	1175	-112	宏源期货	1285	-4
20200306	T2006                         	17	格林大华	1816	420	方正中期	1173	-270	东海期货	1244	25
20200306	T2006                         	18	华鑫期货	1690	561	长江期货	1069	55	民生期货	1152	-38
20200306	T2006                         	19	徽商期货	1316	-1057	新湖期货	997	19	广发期货	1130	201
20200306	T2006                         	20	广发期货	1288	404	兴证期货	933	-85	中信建投	1120	-10
