交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200304	TS2003                        	1	第一创业	145	94	永安期货	78	-69	第一创业	69	-145
20200304	TS2003                        	2	永安期货	139	72	中信期货	75	10	永安期货	50	50
20200304	TS2003                        	3	中信期货	120	100	平安期货	40	0	华泰期货	43	-10
20200304	TS2003                        	4	华泰期货	106	89	华泰期货	0	0	国金期货	25	25
20200304	TS2003                        	5	上海东证	93	72	银河期货	0	-20	上海东证	6	1
20200304	TS2003                        	6	天风期货	80	60	国金期货	0	0	中信期货	0	0
20200304	TS2003                        	7	国金期货	75	75	上海东证	0	0	平安期货	0	0
20200304	TS2003                        	8	银河期货	70	50	天风期货	0	0	银河期货	0	0
20200304	TS2003                        	9	平安期货	0	0	第一创业	0	0	天风期货	0	0
20200304	TS2006                        	1	上海东证	5533	-349	海通期货	1711	99	银河期货	2613	-69
20200304	TS2006                        	2	银河期货	2711	884	宏源期货	1445	-192	国投安信	2184	-22
20200304	TS2006                        	3	华泰期货	2394	1259	中信期货	1414	-25	上海东证	1624	-19
20200304	TS2006                        	4	申银万国	2254	1368	国投安信	1257	0	国泰君安	1100	0
20200304	TS2006                        	5	方正中期	1498	98	上海东证	906	54	永安期货	674	-65
20200304	TS2006                        	6	中信期货	1289	-310	东海期货	440	0	兴证期货	400	0
20200304	TS2006                        	7	天风期货	1187	-382	兴业期货	341	14	第一创业	396	20
20200304	TS2006                        	8	永安期货	700	-457	平安期货	301	300	中信期货	349	260
20200304	TS2006                        	9	海通期货	690	440	国泰君安	293	190	华泰期货	281	-147
20200304	TS2006                        	10	国金期货	656	131	中电投  	285	0	西南期货	262	-58
20200304	TS2006                        	11	平安期货	300	300	银河期货	273	-710	天风期货	217	72
20200304	TS2006                        	12	国投安信	228	-518	兴证期货	261	86	和融期货	200	0
20200304	TS2006                        	13	宏源期货	218	204	南华期货	244	51	创元期货	185	0
20200304	TS2006                        	14	国泰君安	196	92	山金期货	226	0	中航期货	176	5
20200304	TS2006                        	15	南华期货	137	78	永安期货	173	57	建信期货	132	13
20200304	TS2006                        	16	华鑫期货	134	-6	天风期货	162	45	兴业期货	113	10
20200304	TS2006                        	17	兴证期货	132	113	广州期货	160	60	长江期货	100	0
20200304	TS2006                        	18	第一创业	100	-29	福能期货	153	0	渤海期货	76	0
20200304	TS2006                        	19	新湖期货	77	31	华泰期货	150	-153	海通期货	67	15
20200304	TS2006                        	20	西南期货	73	-250	国海良时	111	-2	华安期货	61	0
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200304	IH2003                        	期货公司	63670	-5368	40845	-1106	40845	-1106			
20200304	IH2003                        	非期货公司	0	0	0	0	0	0			
20200304	IH2006                        	期货公司	11112	-828	14380	287	14380	287			
20200304	IH2006                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200304	IH2003                        	1	中信期货	6172	-805	中信期货	5781	-203	中信期货	4447	-143
20200304	IH2003                        	2	国泰君安	3956	-868	国泰君安	4023	-367	国泰君安	2975	17
20200304	IH2003                        	3	海通期货	3402	-816	上海东证	2239	159	国投安信	2949	-45
20200304	IH2003                        	4	五矿经易	2849	590	永安期货	1821	340	华泰期货	2862	-153
20200304	IH2003                        	5	国投安信	2604	-492	海通期货	1595	-239	上海东证	2081	-173
20200304	IH2003                        	6	华泰期货	2394	-144	中金期货	1405	17	海通期货	1967	19
20200304	IH2003                        	7	兴证期货	2386	-211	银河期货	1281	-193	招商期货	1962	-23
20200304	IH2003                        	8	西部期货	2248	-34	兴证期货	1213	-238	永安期货	1551	-139
20200304	IH2003                        	9	方正中期	2097	-91	申银万国	1150	-46	国信期货	1547	420
20200304	IH2003                        	10	国信期货	1927	67	南华期货	1063	-66	银河期货	1153	82
20200304	IH2003                        	11	上海东证	1902	374	华泰期货	961	-89	兴证期货	1127	-120
20200304	IH2003                        	12	永安期货	1583	76	国投安信	882	65	申银万国	840	12
20200304	IH2003                        	13	银河期货	1567	-149	国信期货	871	387	西部期货	818	272
20200304	IH2003                        	14	申银万国	1538	-318	西部期货	802	284	安粮期货	814	123
20200304	IH2003                        	15	光大期货	1529	26	平安期货	737	-9	广发期货	770	94
20200304	IH2003                        	16	中信建投	1287	-143	五矿经易	732	220	五矿经易	724	-425
20200304	IH2003                        	17	广发期货	1236	-368	广发期货	705	-72	国富期货	657	-3
20200304	IH2003                        	18	鲁证期货	1170	-300	中信建投	664	-105	方正中期	655	-49
20200304	IH2003                        	19	上海中期	1161	-212	方正中期	651	-12	南华期货	648	-64
20200304	IH2003                        	20	华闻期货	1096	95	鲁证期货	569	-2	光大期货	645	-35
20200304	IH2006                        	1	国投安信	1270	-27	中信期货	2373	-54	瑞银期货	2571	-81
20200304	IH2006                        	2	中信期货	924	-106	国投安信	759	46	华泰期货	1347	47
20200304	IH2006                        	3	海通期货	802	93	上海东证	746	116	招商期货	1328	14
20200304	IH2006                        	4	华西期货	702	-11	银河期货	650	-30	中信期货	1231	-24
20200304	IH2006                        	5	华泰期货	571	47	东吴期货	622	-22	海通期货	685	46
20200304	IH2006                        	6	国泰君安	565	-99	天风期货	530	-2	永安期货	651	142
20200304	IH2006                        	7	上海东证	470	309	海通期货	523	82	国泰君安	636	0
20200304	IH2006                        	8	国信期货	447	-272	国信期货	512	97	宝城期货	603	19
20200304	IH2006                        	9	五矿经易	350	2	华泰期货	498	92	国元期货	588	-24
20200304	IH2006                        	10	西部期货	334	-50	申银万国	472	-18	国投安信	489	6
20200304	IH2006                        	11	光大期货	306	-40	大越期货	440	7	上海东证	485	216
20200304	IH2006                        	12	兴证期货	264	-66	永安期货	388	13	国信期货	413	112
20200304	IH2006                        	13	华闻期货	247	-48	国泰君安	346	-17	银河期货	395	-41
20200304	IH2006                        	14	永安期货	241	-24	大地期货	343	-8	南华期货	374	10
20200304	IH2006                        	15	方正中期	191	-70	方正中期	313	-32	华西期货	254	63
20200304	IH2006                        	16	广发期货	168	-78	广发期货	290	-29	光大期货	199	-122
20200304	IH2006                        	17	上海中期	167	60	华西期货	269	81	兴证期货	188	25
20200304	IH2006                        	18	招商期货	162	25	兴证期货	201	1	西部期货	136	-13
20200304	IH2006                        	19	银河期货	137	-37	东海期货	198	24	五矿经易	117	55
20200304	IH2006                        	20	平安期货	126	44	国富期货	194	-6	金元期货	111	0
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200304	IC2003                        	期货公司	241548	-32968	115131	-1698	115131	-1698			
20200304	IC2003                        	非期货公司	0	0	0	0	0	0			
20200304	IC2006                        	期货公司	46208	-9898	47213	-2172	47213	-2172			
20200304	IC2006                        	非期货公司	0	0	0	0	0	0			
20200304	IC2009                        	期货公司	16436	-1646	20709	581	20709	581			
20200304	IC2009                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200304	IC2003                        	1	中信期货	20678	-3677	中信期货	10137	68	中信期货	15307	110
20200304	IC2003                        	2	国泰君安	18079	-2903	国泰君安	7157	-565	华泰期货	7450	10
20200304	IC2003                        	3	海通期货	14931	-30	华泰期货	6620	71	国泰君安	6581	-182
20200304	IC2003                        	4	华泰期货	10945	-1175	海通期货	5077	26	海通期货	6342	183
20200304	IC2003                        	5	兴证期货	8107	-487	瑞银期货	4264	42	上海东证	4851	-244
20200304	IC2003                        	6	东兴期货	7909	-943	广发期货	3992	-278	国投安信	4306	-186
20200304	IC2003                        	7	上海东证	7022	-504	永安期货	3876	-167	兴证期货	4167	786
20200304	IC2003                        	8	方正中期	6637	-1652	中金期货	3825	-181	永安期货	4067	-530
20200304	IC2003                        	9	五矿经易	6250	-367	银河期货	3655	-70	申银万国	3811	156
20200304	IC2003                        	10	永安期货	5837	-1491	上海东证	3519	218	银河期货	3680	-184
20200304	IC2003                        	11	西部期货	5761	-462	国投安信	3464	-19	广发期货	3197	217
20200304	IC2003                        	12	国信期货	5447	570	兴证期货	3178	381	光大期货	2767	45
20200304	IC2003                        	13	光大期货	5402	-353	方正中期	2892	87	国信期货	2574	130
20200304	IC2003                        	14	申银万国	5355	-1156	申银万国	2877	-349	东兴期货	2569	-109
20200304	IC2003                        	15	银河期货	5196	-1129	东兴期货	2468	-128	中信建投	2121	-434
20200304	IC2003                        	16	国投安信	5195	-1006	五矿经易	2432	214	方正中期	2040	-22
20200304	IC2003                        	17	中信建投	5192	-693	一德期货	2243	-152	招商期货	1710	-100
20200304	IC2003                        	18	中融汇信	4638	-446	光大期货	1910	143	宏源期货	1649	-142
20200304	IC2003                        	19	广发期货	4611	-325	国信期货	1711	197	中金期货	1598	-66
20200304	IC2003                        	20	招商期货	3897	-337	国富期货	1625	-30	五矿经易	1580	-42
20200304	IC2006                        	1	中信期货	5539	-1229	中信期货	7682	-375	华泰期货	9468	119
20200304	IC2006                        	2	国泰君安	2776	-743	华泰期货	3250	-51	中信期货	5270	-50
20200304	IC2006                        	3	上海东证	2219	276	国泰君安	2418	-73	永安期货	3305	36
20200304	IC2006                        	4	国投安信	2086	242	中金期货	2367	2	海通期货	2794	142
20200304	IC2006                        	5	华西期货	1994	-412	上海东证	2225	99	东吴期货	2266	-287
20200304	IC2006                        	6	兴证期货	1714	-505	国投安信	2026	285	上海东证	2146	568
20200304	IC2006                        	7	光大期货	1478	-517	银河期货	1735	-75	国投安信	2139	-55
20200304	IC2006                        	8	华泰期货	1426	-390	国富期货	1724	214	银河期货	1940	-88
20200304	IC2006                        	9	华闻期货	1393	-106	海通期货	1692	50	国泰君安	1637	-227
20200304	IC2006                        	10	国信期货	1371	-189	永安期货	1330	84	南华期货	1340	-9
20200304	IC2006                        	11	海通期货	1326	-820	申银万国	1107	-32	申银万国	1148	-17
20200304	IC2006                        	12	国富期货	1288	-211	五矿经易	811	-51	兴证期货	1030	-380
20200304	IC2006                        	13	中信建投	1194	-83	兴证期货	797	-372	国元期货	729	-11
20200304	IC2006                        	14	西部期货	1144	-671	一德期货	747	7	光大期货	635	-321
20200304	IC2006                        	15	新湖期货	979	-178	大地期货	717	25	广发期货	589	41
20200304	IC2006                        	16	银河期货	925	-280	大越期货	627	7	平安期货	579	-1
20200304	IC2006                        	17	永安期货	884	22	光大期货	618	-339	国信期货	561	-261
20200304	IC2006                        	18	中融汇信	855	-325	广发期货	611	12	信达期货	441	-12
20200304	IC2006                        	19	上海中期	780	424	浙商期货	600	29	中信建投	441	47
20200304	IC2006                        	20	申银万国	779	-42	东吴期货	583	33	华西期货	416	-436
20200304	IC2009                        	1	上海东证	1622	217	中信期货	2392	99	华泰期货	3294	78
20200304	IC2009                        	2	中信期货	1047	-23	国泰君安	2349	-14	国投安信	2733	8
20200304	IC2009                        	3	海通期货	942	-243	海通期货	1694	-116	中信期货	1973	210
20200304	IC2009                        	4	华西期货	942	-213	平安期货	1635	169	中金期货	1601	12
20200304	IC2009                        	5	五矿经易	840	-162	上海东证	1408	315	上海东证	1321	9
20200304	IC2009                        	6	国泰君安	722	-92	银河期货	691	12	东吴期货	1311	167
20200304	IC2009                        	7	兴证期货	703	-143	光大期货	578	31	永安期货	1298	193
20200304	IC2009                        	8	平安期货	651	-40	广发期货	524	23	海通期货	705	-60
20200304	IC2009                        	9	光大期货	644	28	华泰期货	459	-62	鲁证期货	603	-4
20200304	IC2009                        	10	华泰期货	570	-330	中信建投	414	-17	国泰君安	474	-54
20200304	IC2009                        	11	西部期货	439	-31	兴证期货	408	-187	五矿经易	372	-30
20200304	IC2009                        	12	国富期货	434	-16	永安期货	395	-16	中信建投	343	-14
20200304	IC2009                        	13	华闻期货	417	96	五矿经易	389	38	华西期货	326	97
20200304	IC2009                        	14	东兴期货	355	-24	长江期货	384	-17	信达期货	309	23
20200304	IC2009                        	15	永安期货	345	100	国投安信	331	-51	申银万国	299	9
20200304	IC2009                        	16	国信期货	330	-65	华西期货	326	93	国富期货	286	-10
20200304	IC2009                        	17	中信建投	325	-115	宝城期货	272	147	兴证期货	285	-182
20200304	IC2009                        	18	中融汇信	319	18	国金期货	236	10	国元期货	240	0
20200304	IC2009                        	19	宏源期货	291	-56	方正中期	233	35	东兴期货	220	167
20200304	IC2009                        	20	国投安信	271	-109	国信期货	226	-26	南华期货	216	12
交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200304	IF2003                        	期货公司	189038	-24050	92756	-3354	92756	-3354			
20200304	IF2003                        	非期货公司	0	0	0	0	0	0			
20200304	IF2006                        	期货公司	30150	-3644	29445	-1295	29445	-1295			
20200304	IF2006                        	非期货公司	0	0	0	0	0	0			
20200304	IF2009                        	期货公司	4538	-1312	10001	450	10001	450			
20200304	IF2009                        	非期货公司	0	0	0	0	0	0			
交易日	合约	排名	成交量排名			持买单量排名			持卖单量排名		
			会员简称	成交量	比上一交易日增减	会员简称	持买单量	比上一交易日增减	会员简称	持卖单量	比上一交易日增减
20200304	IF2003                        	1	中信期货	16272	-1299	中信期货	10702	-112	中信期货	9267	74
20200304	IF2003                        	2	国泰君安	13449	-368	国泰君安	8154	-217	上海东证	8287	-134
20200304	IF2003                        	3	海通期货	10770	-2134	中金期货	6113	-113	海通期货	6056	683
20200304	IF2003                        	4	兴证期货	6870	-339	海通期货	6037	239	申银万国	5077	225
20200304	IF2003                        	5	东兴期货	5904	-391	上海东证	3658	-127	国泰君安	4984	328
20200304	IF2003                        	6	上海东证	5805	-1016	华泰期货	3566	-236	华泰期货	4141	-331
20200304	IF2003                        	7	华泰期货	5769	-864	广发期货	3011	-369	国富期货	3522	251
20200304	IF2003                        	8	银河期货	5524	-1054	申银万国	2922	271	银河期货	3110	-84
20200304	IF2003                        	9	方正中期	5411	10	银河期货	2650	-16	兴证期货	2492	-25
20200304	IF2003                        	10	五矿经易	5350	-308	永安期货	2586	-588	五矿经易	2154	-112
20200304	IF2003                        	11	国信期货	5273	-235	兴证期货	2316	343	国信期货	2059	-230
20200304	IF2003                        	12	国投安信	4550	-506	国投安信	1889	199	广发期货	1942	-93
20200304	IF2003                        	13	申银万国	4412	-494	东兴期货	1710	-281	方正中期	1915	-104
20200304	IF2003                        	14	永安期货	4405	-374	五矿经易	1643	-72	东兴期货	1760	-265
20200304	IF2003                        	15	西部期货	4231	-130	方正中期	1628	-109	光大期货	1745	86
20200304	IF2003                        	16	广发期货	3982	-1321	国信期货	1609	-91	国投安信	1715	129
20200304	IF2003                        	17	光大期货	3743	-504	光大期货	1343	147	永安期货	1601	-261
20200304	IF2003                        	18	德盛期货	3392	27	瑞银期货	1340	-6	招商期货	1303	-221
20200304	IF2003                        	19	招商期货	2971	-638	中信建投	1307	-254	华西期货	1209	24
20200304	IF2003                        	20	中信建投	2882	-700	西部期货	1204	-177	中信建投	1208	-506
20200304	IF2006                        	1	中信期货	3656	-462	中信期货	2970	-56	上海东证	4921	352
20200304	IF2006                        	2	上海东证	2094	232	东吴期货	1752	-27	中信期货	3297	48
20200304	IF2006                        	3	国泰君安	1657	-324	上海东证	1338	-86	平安期货	2249	-100
20200304	IF2006                        	4	招商期货	1404	267	一德期货	1300	20	国泰君安	1908	-265
20200304	IF2006                        	5	银河期货	1282	337	华泰期货	1221	57	华泰期货	1450	27
20200304	IF2006                        	6	国投安信	1143	106	浙商期货	1113	-11	海通期货	1125	-75
20200304	IF2006                        	7	海通期货	1118	-470	国泰君安	1072	-32	申银万国	1102	-151
20200304	IF2006                        	8	华西期货	1117	-63	国投安信	1031	-57	银河期货	1039	-249
20200304	IF2006                        	9	西部期货	1038	-48	大越期货	864	18	国投安信	812	66
20200304	IF2006                        	10	国信期货	935	-280	广发期货	861	16	广发期货	795	8
20200304	IF2006                        	11	兴证期货	911	-137	大地期货	829	0	宝城期货	639	-38
20200304	IF2006                        	12	华泰期货	860	-79	海通期货	773	109	永安期货	623	7
20200304	IF2006                        	13	光大期货	691	-249	五矿经易	753	-42	国信期货	550	-126
20200304	IF2006                        	14	上海中期	607	285	银河期货	671	-195	招商期货	511	146
20200304	IF2006                        	15	华闻期货	563	-63	中粮期货	657	14	瑞银期货	443	-1
20200304	IF2006                        	16	宝城期货	537	36	永安期货	601	152	建信期货	429	37
20200304	IF2006                        	17	中信建投	528	16	申银万国	585	18	中信建投	384	12
20200304	IF2006                        	18	申银万国	519	151	美尔雅  	526	78	兴业期货	379	-86
20200304	IF2006                        	19	国富期货	434	-10	天风期货	479	14	西部期货	369	-39
20200304	IF2006                        	20	永安期货	421	102	东兴期货	474	-94	兴证期货	317	-138
20200304	IF2009                        	1	上海东证	788	-20	东吴期货	2135	1	中金期货	3482	0
20200304	IF2009                        	2	华西期货	466	140	中信期货	996	-39	瑞银期货	932	6
20200304	IF2009                        	3	华泰期货	417	-51	国泰君安	645	13	华泰期货	761	135
20200304	IF2009                        	4	五矿经易	376	-56	华泰期货	472	90	国富期货	734	-22
20200304	IF2009                        	5	中信期货	260	8	广发期货	294	3	银河期货	530	-9
20200304	IF2009                        	6	海通期货	239	-123	上海东证	293	98	上海东证	394	84
20200304	IF2009                        	7	西部期货	137	15	中信建投	270	8	广发期货	373	-15
20200304	IF2009                        	8	国泰君安	135	-56	银河期货	269	-65	平安期货	339	0
20200304	IF2009                        	9	银河期货	128	49	海通期货	248	-23	国泰君安	332	30
20200304	IF2009                        	10	东兴期货	126	-115	中投天琪	216	4	中信期货	317	79
20200304	IF2009                        	11	国信期货	101	-25	五矿经易	214	128	海通期货	268	-24
20200304	IF2009                        	12	光大期货	73	-50	华西期货	210	112	华西期货	181	102
20200304	IF2009                        	13	国富期货	73	-109	招商期货	201	-12	五矿经易	149	110
20200304	IF2009                        	14	鲁证期货	72	-175	兴证期货	197	5	西部期货	114	6
20200304	IF2009                        	15	兴证期货	69	1	光大期货	181	-7	中信建投	92	-5
20200304	IF2009                        	16	华闻期货	62	-34	鲁证期货	160	1	永安期货	83	-4
20200304	IF2009                        	17	永安期货	57	-2	国投安信	149	10	申银万国	78	-19
20200304	IF2009                        	18	方正中期	56	-16	申银万国	143	-7	鲁证期货	74	31
20200304	IF2009                        	19	中信建投	55	-23	中粮期货	136	0	东兴期货	74	59
20200304	IF2009                        	20	广发期货	52	-7	永安期货	124	17	光大期货	73	-2
